series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,14.3225,7.160559440559443,15.037011013986023,7.160559440559443,15.037011013986023
sorted_curves,1.0,8.2,18.89500000000001,7.570349650349641,17.0341502913753,7.570349650349641,17.0341502913753
sorted_curves,2.0,9.7,19.832500000000003,10.32955710955709,19.727204778554793,10.32955710955709,19.727204778554793
sorted_curves,3.0,10.9,20.675000000000008,14.778974358974331,22.85189917443669,14.778974358974331,22.85189917443669
sorted_curves,4.0,23.0,25.280000000000015,20.25939393939391,26.143958177933193,20.25939393939391,26.143958177933193
sorted_curves,5.0,25.82,30.077500000000004,26.11160839160846,29.33910648795657,26.11160839160846,29.33910648795657
sorted_curves,6.0,35.0,34.53879166666667,28.87762237762245,31.644884595959685,28.87762237762245,31.644884595959685
sorted_curves,7.0,36.5,34.53879166666667,29.01282051282059,27.408742210567283,27.408742210567283,29.01282051282059
sorted_curves,8.0,37.2,34.53879166666667,33.26573426573435,29.80897006604514,29.80897006604514,33.26573426573435
sorted_curves,9.0,37.5,34.53879166666667,37.98974358974381,31.897917851593014,31.897917851593014,37.98974358974381
sorted_curves,10.0,40.0,35.627275000000004,49.652540792541046,40.16233783993801,40.16233783993801,49.652540792541046
sorted_curves,11.0,66.58,36.16352500000001,71.23696969696998,57.29979685314706,57.29979685314706,71.23696969696998
sorted_curves,12.0,121.0,112.61500000000001,105.72587412587447,86.00786171328699,86.00786171328699,105.72587412587447
sorted_curves,13.0,150.0,120.59,156.10209790209828,128.98409924242458,128.98409924242458,156.10209790209828
