layer,x,y,y_lo,y_hi
linear_trend,2.2409638554216866,262.0150015663668,,
linear_trend,2.3132530120481927,262.08550542881164,,
linear_trend,2.3855421686746987,262.15600929125657,,
linear_trend,2.4578313253012047,262.2265131537015,,
linear_trend,2.5301204819277108,262.2970170161464,,
linear_trend,2.602409638554217,262.3675208785913,,
linear_trend,2.674698795180723,262.4380247410362,,
linear_trend,2.746987951807229,262.5085286034811,,
linear_trend,2.819277108433735,262.57903246592605,,
linear_trend,2.891566265060241,262.6495363283709,,
linear_trend,2.963855421686747,262.72004019081584,,
linear_trend,3.036144578313253,262.79054405326076,,
linear_trend,3.108433734939759,262.8610479157056,,
linear_trend,3.180722891566265,262.93155177815055,,
linear_trend,3.253012048192771,263.0020556405955,,
linear_trend,3.325301204819277,263.0725595030404,,
linear_trend,3.397590361445783,263.14306336548526,,
linear_trend,3.469879518072289,263.2135672279302,,
linear_trend,3.542168674698795,263.2840710903751,,
linear_trend,3.614457831325301,263.35457495282003,,
linear_trend,3.686746987951807,263.4250788152649,,
linear_trend,3.759036144578313,263.4955826777098,,
linear_trend,3.831325301204819,263.56608654015474,,
linear_trend,3.903614457831325,263.6365904025996,,
linear_trend,3.975903614457831,263.70709426504453,,
linear_trend,4.048192771084337,263.77759812748945,,
linear_trend,4.120481927710843,263.8481019899344,,
linear_trend,4.192771084337349,263.91860585237924,,
linear_trend,4.265060240963855,263.98910971482417,,
linear_trend,4.337349397590361,264.0596135772691,,
linear_trend,4.409638554216867,264.130117439714,,
linear_trend,4.481927710843373,264.2006213021589,,
linear_trend,4.554216867469879,264.2711251646038,,
linear_trend,4.626506024096385,264.3416290270487,,
linear_trend,4.698795180722891,264.41213288949365,,
linear_trend,4.771084337349397,264.4826367519385,,
linear_trend,4.843373493975903,264.55314061438344,,
linear_trend,4.9156626506024095,264.62364447682836,,
linear_trend,4.9879518072289155,264.6941483392732,,
linear_trend,5.0602409638554215,264.76465220171815,,
linear_trend,5.132530120481928,264.8351560641631,,
linear_trend,5.204819277108434,264.905659926608,,
linear_trend,5.27710843373494,264.97616378905286,,
linear_trend,5.349397590361446,265.0466676514978,,
linear_trend,5.421686746987952,265.1171715139427,,
linear_trend,5.493975903614458,265.18767537638763,,
linear_trend,5.566265060240964,265.2581792388325,,
linear_trend,5.63855421686747,265.3286831012774,,
linear_trend,5.710843373493976,265.39918696372234,,
linear_trend,5.783132530120482,265.46969082616727,,
linear_trend,5.855421686746988,265.54019468861213,,
linear_trend,5.927710843373494,265.61069855105706,,
linear_trend,6.0,265.681202413502,,
linear_trend,6.072289156626506,265.75170627594684,,
linear_trend,6.144578313253012,265.82221013839177,,
linear_trend,6.216867469879518,265.8927140008367,,
linear_trend,6.289156626506024,265.9632178632816,,
linear_trend,6.36144578313253,266.0337217257265,,
linear_trend,6.433734939759036,266.1042255881714,,
linear_trend,6.506024096385542,266.1747294506163,,
linear_trend,6.578313253012048,266.24523331306125,,
linear_trend,6.650602409638554,266.3157371755061,,
linear_trend,6.72289156626506,266.38624103795104,,
linear_trend,6.795180722891566,266.45674490039596,,
linear_trend,6.867469879518072,266.5272487628408,,
linear_trend,6.939759036144578,266.59775262528575,,
linear_trend,7.012048192771084,266.6682564877307,,
linear_trend,7.08433734939759,266.7387603501756,,
linear_trend,7.156626506024096,266.80926421262046,,
linear_trend,7.228915662650602,266.8797680750654,,
linear_trend,7.301204819277108,266.9502719375103,,
linear_trend,7.373493975903614,267.02077579995523,,
linear_trend,7.44578313253012,267.0912796624001,,
linear_trend,7.518072289156626,267.161783524845,,
linear_trend,7.590361445783132,267.23228738728994,,
linear_trend,7.662650602409638,267.3027912497348,,
linear_trend,7.734939759036144,267.37329511217973,,
linear_trend,7.80722891566265,267.44379897462466,,
linear_trend,7.879518072289156,267.5143028370696,,
linear_trend,7.951807228915662,267.58480669951444,,
linear_trend,8.024096385542169,267.65531056195937,,
linear_trend,8.096385542168674,267.7258144244043,,
linear_trend,8.168674698795181,267.7963182868492,,
linear_trend,8.240963855421686,267.8668221492941,,
linear_trend,8.313253012048193,267.937326011739,,
linear_trend,8.385542168674698,268.0078298741839,,
linear_trend,8.457831325301205,268.07833373662885,,
linear_trend,8.53012048192771,268.1488375990737,,
linear_trend,8.602409638554217,268.21934146151864,,
linear_trend,8.674698795180722,268.28984532396356,,
linear_trend,8.74698795180723,268.3603491864085,,
linear_trend,8.819277108433734,268.43085304885335,,
linear_trend,8.891566265060241,268.5013569112983,,
linear_trend,8.963855421686747,268.5718607737432,,
linear_trend,9.036144578313253,268.64236463618806,,
linear_trend,9.108433734939759,268.712868498633,,
linear_trend,9.180722891566266,268.7833723610779,,
linear_trend,9.25301204819277,268.85387622352283,,
linear_trend,9.325301204819276,268.9243800859677,,
linear_trend,9.397590361445783,268.9948839484126,,
linear_trend,9.469879518072288,269.06538781085754,,
linear_trend,9.542168674698795,269.13589167330247,,
linear_trend,9.6144578313253,269.20639553574733,,
linear_trend,9.686746987951807,269.27689939819226,,
linear_trend,9.759036144578312,269.3474032606372,,
linear_trend,9.831325301204819,269.41790712308205,,
linear_trend,9.903614457831324,269.48841098552697,,
linear_trend,9.975903614457831,269.5589148479719,,
linear_trend,10.048192771084336,269.6294187104168,,
linear_trend,10.120481927710843,269.6999225728617,,
linear_trend,10.192771084337348,269.7704264353066,,
linear_trend,10.265060240963855,269.8409302977515,,
linear_trend,10.33734939759036,269.91143416019645,,
linear_trend,10.409638554216867,269.9819380226413,,
linear_trend,10.481927710843372,270.05244188508624,,
linear_trend,10.55421686746988,270.12294574753116,,
linear_trend,10.626506024096384,270.193449609976,,
linear_trend,10.698795180722891,270.26395347242095,,
linear_trend,10.771084337349397,270.3344573348659,,
linear_trend,10.843373493975903,270.4049611973108,,
linear_trend,10.915662650602409,270.47546505975566,,
linear_trend,10.987951807228916,270.5459689222006,,
linear_trend,11.06024096385542,270.6164727846455,,
linear_trend,11.132530120481928,270.68697664709043,,
linear_trend,11.204819277108433,270.7574805095353,,
linear_trend,11.27710843373494,270.8279843719802,,
linear_trend,11.349397590361445,270.89848823442514,,
linear_trend,11.421686746987952,270.96899209687007,,
linear_trend,11.493975903614457,271.03949595931493,,
linear_trend,11.566265060240964,271.10999982175986,,
linear_trend,11.638554216867469,271.1805036842048,,
linear_trend,11.710843373493976,271.25100754664965,,
linear_trend,11.783132530120481,271.32151140909457,,
linear_trend,11.855421686746988,271.3920152715395,,
linear_trend,11.927710843373493,271.4625191339844,,
linear_trend,12.0,271.5330229964293,,
linear_trend,12.072289156626505,271.6035268588742,,
linear_trend,12.144578313253012,271.6740307213191,,
linear_trend,12.216867469879517,271.74453458376405,,
linear_trend,12.289156626506024,271.8150384462089,,
linear_trend,12.36144578313253,271.88554230865384,,
linear_trend,12.433734939759036,271.95604617109876,,
linear_trend,12.506024096385541,272.0265500335437,,
linear_trend,12.578313253012048,272.09705389598855,,
linear_trend,12.650602409638553,272.1675577584335,,
linear_trend,12.72289156626506,272.2380616208784,,
linear_trend,12.795180722891565,272.30856548332326,,
linear_trend,12.867469879518072,272.3790693457682,,
linear_trend,12.939759036144578,272.4495732082131,,
linear_trend,13.012048192771084,272.52007707065803,,
linear_trend,13.08433734939759,272.5905809331029,,
linear_trend,13.156626506024097,272.6610847955478,,
linear_trend,13.228915662650602,272.73158865799275,,
linear_trend,13.301204819277109,272.80209252043767,,
linear_trend,13.373493975903614,272.87259638288253,,
linear_trend,13.44578313253012,272.94310024532746,,
linear_trend,13.518072289156626,273.0136041077724,,
linear_trend,13.590361445783133,273.08410797021725,,
linear_trend,13.662650602409638,273.15461183266217,,
linear_trend,13.734939759036145,273.2251156951071,,
linear_trend,13.80722891566265,273.295619557552,,
linear_trend,13.879518072289155,273.3661234199969,,
linear_trend,13.951807228915662,273.4366272824418,,
linear_trend,14.024096385542167,273.5071311448867,,
linear_trend,14.096385542168674,273.57763500733165,,
linear_trend,14.16867469879518,273.6481388697765,,
linear_trend,14.240963855421686,273.71864273222144,,
linear_trend,14.313253012048191,273.78914659466636,,
linear_trend,14.385542168674698,273.85965045711123,,
linear_trend,14.457831325301203,273.93015431955615,,
linear_trend,14.53012048192771,274.0006581820011,,
linear_trend,14.602409638554215,274.071162044446,,
linear_trend,14.674698795180722,274.14166590689086,,
linear_trend,14.746987951807228,274.2121697693358,,
linear_trend,14.819277108433734,274.2826736317807,,
linear_trend,14.89156626506024,274.35317749422563,,
linear_trend,14.963855421686747,274.4236813566705,,
linear_trend,15.036144578313252,274.4941852191154,,
linear_trend,15.108433734939759,274.56468908156035,,
linear_trend,15.180722891566264,274.63519294400527,,
linear_trend,15.25301204819277,274.70569680645013,,
linear_trend,15.325301204819276,274.77620066889506,,
linear_trend,15.397590361445783,274.84670453134,,
linear_trend,15.469879518072288,274.91720839378485,,
linear_trend,15.542168674698795,274.98771225622977,,
linear_trend,15.6144578313253,275.0582161186747,,
linear_trend,15.686746987951807,275.1287199811196,,
linear_trend,15.759036144578312,275.1992238435645,,
linear_trend,15.831325301204819,275.2697277060094,,
linear_trend,15.903614457831324,275.3402315684543,,
linear_trend,15.975903614457831,275.41073543089925,,
linear_trend,16.048192771084338,275.4812392933441,,
linear_trend,16.12048192771084,275.55174315578904,,
linear_trend,16.19277108433735,275.62224701823396,,
linear_trend,16.265060240963855,275.6927508806789,,
linear_trend,16.337349397590362,275.76325474312375,,
linear_trend,16.409638554216865,275.8337586055687,,
linear_trend,16.481927710843372,275.9042624680136,,
linear_trend,16.55421686746988,275.97476633045846,,
linear_trend,16.626506024096386,276.0452701929034,,
linear_trend,16.69879518072289,276.1157740553483,,
linear_trend,16.771084337349397,276.18627791779323,,
linear_trend,16.843373493975903,276.2567817802381,,
linear_trend,16.91566265060241,276.327285642683,,
linear_trend,16.987951807228914,276.39778950512795,,
linear_trend,17.06024096385542,276.46829336757287,,
linear_trend,17.132530120481928,276.53879723001774,,
linear_trend,17.204819277108435,276.60930109246266,,
linear_trend,17.277108433734938,276.6798049549076,,
linear_trend,17.349397590361445,276.75030881735245,,
linear_trend,17.42168674698795,276.82081267979737,,
linear_trend,17.49397590361446,276.8913165422423,,
linear_trend,17.566265060240962,276.9618204046872,,
linear_trend,17.63855421686747,277.0323242671321,,
linear_trend,17.710843373493976,277.102828129577,,
linear_trend,17.783132530120483,277.17333199202193,,
linear_trend,17.855421686746986,277.24383585446685,,
linear_trend,17.927710843373493,277.3143397169117,,
linear_trend,18.0,277.38484357935664,,
linear_trend_band_10_90,0.0,,204.0568189950971,295.61284643745114
linear_trend_band_10_90,0.07228915662650602,,204.12732285754203,295.68335029989606
linear_trend_band_10_90,0.14457831325301204,,204.1978267199869,295.75385416234093
linear_trend_band_10_90,0.21686746987951805,,204.26833058243182,295.82435802478585
linear_trend_band_10_90,0.2891566265060241,,204.33883444487674,295.8948618872308
linear_trend_band_10_90,0.3614457831325301,,204.40933830732166,295.9653657496757
linear_trend_band_10_90,0.4337349397590361,,204.47984216976653,296.03586961212056
linear_trend_band_10_90,0.5060240963855421,,204.55034603221145,296.1063734745655
linear_trend_band_10_90,0.5783132530120482,,204.62084989465637,296.1768773370104
linear_trend_band_10_90,0.6506024096385542,,204.6913537571013,296.24738119945533
linear_trend_band_10_90,0.7228915662650602,,204.76185761954616,296.3178850619002
linear_trend_band_10_90,0.7951807228915663,,204.8323614819911,296.3883889243451
linear_trend_band_10_90,0.8674698795180722,,204.902865344436,296.45889278679005
linear_trend_band_10_90,0.9397590361445782,,204.97336920688093,296.52939664923497
linear_trend_band_10_90,1.0120481927710843,,205.0438730693258,296.59990051167983
linear_trend_band_10_90,1.0843373493975903,,205.11437693177072,296.67040437412476
linear_trend_band_10_90,1.1566265060240963,,205.18488079421564,296.7409082365697
linear_trend_band_10_90,1.2289156626506024,,205.2553846566605,296.81141209901455
linear_trend_band_10_90,1.3012048192771084,,205.32588851910543,296.88191596145947
linear_trend_band_10_90,1.3734939759036144,,205.39639238155036,296.9524198239044
linear_trend_band_10_90,1.4457831325301205,,205.46689624399528,297.0229236863493
linear_trend_band_10_90,1.5180722891566265,,205.53740010644015,297.0934275487942
linear_trend_band_10_90,1.5903614457831325,,205.60790396888507,297.1639314112391
linear_trend_band_10_90,1.6626506024096386,,205.67840783133,297.234435273684
linear_trend_band_10_90,1.7349397590361444,,205.74891169377491,297.30493913612895
linear_trend_band_10_90,1.8072289156626504,,205.81941555621978,297.3754429985738
linear_trend_band_10_90,1.8795180722891565,,205.8899194186647,297.44594686101874
linear_trend_band_10_90,1.9518072289156625,,205.96042328110963,297.51645072346366
linear_trend_band_10_90,2.0240963855421685,,206.0309271435545,297.58695458590853
linear_trend_band_10_90,2.0963855421686746,,206.10143100599942,297.65745844835345
linear_trend_band_10_90,2.1686746987951806,,206.17193486844434,297.7279623107984
linear_trend_band_10_90,2.2409638554216866,,206.24243873088926,297.7984661732433
linear_trend_band_10_90,2.3132530120481927,,206.31294259333413,297.86897003568816
linear_trend_band_10_90,2.3855421686746987,,206.38344645577905,297.9394738981331
linear_trend_band_10_90,2.4578313253012047,,206.45395031822397,298.009977760578
linear_trend_band_10_90,2.5301204819277108,,206.5244541806689,298.08048162302293
linear_trend_band_10_90,2.602409638554217,,206.59495804311376,298.1509854854678
linear_trend_band_10_90,2.674698795180723,,206.6654619055587,298.2214893479127
linear_trend_band_10_90,2.746987951807229,,206.7359657680036,298.29199321035765
linear_trend_band_10_90,2.819277108433735,,206.80646963044853,298.36249707280257
linear_trend_band_10_90,2.891566265060241,,206.8769734928934,298.43300093524743
linear_trend_band_10_90,2.963855421686747,,206.94747735533832,298.50350479769236
linear_trend_band_10_90,3.036144578313253,,207.01798121778324,298.5740086601373
linear_trend_band_10_90,3.108433734939759,,207.0884850802281,298.64451252258215
linear_trend_band_10_90,3.180722891566265,,207.15898894267303,298.71501638502707
linear_trend_band_10_90,3.253012048192771,,207.22949280511796,298.785520247472
linear_trend_band_10_90,3.325301204819277,,207.29999666756288,298.8560241099169
linear_trend_band_10_90,3.397590361445783,,207.37050053000775,298.9265279723618
linear_trend_band_10_90,3.469879518072289,,207.44100439245267,298.9970318348067
linear_trend_band_10_90,3.542168674698795,,207.5115082548976,299.0675356972516
linear_trend_band_10_90,3.614457831325301,,207.58201211734252,299.13803955969655
linear_trend_band_10_90,3.686746987951807,,207.65251597978738,299.2085434221414
linear_trend_band_10_90,3.759036144578313,,207.7230198422323,299.27904728458634
linear_trend_band_10_90,3.831325301204819,,207.79352370467723,299.34955114703126
linear_trend_band_10_90,3.903614457831325,,207.8640275671221,299.42005500947613
linear_trend_band_10_90,3.975903614457831,,207.93453142956702,299.49055887192105
linear_trend_band_10_90,4.048192771084337,,208.00503529201194,299.561062734366
linear_trend_band_10_90,4.120481927710843,,208.07553915445686,299.6315665968109
linear_trend_band_10_90,4.192771084337349,,208.14604301690173,299.70207045925576
linear_trend_band_10_90,4.265060240963855,,208.21654687934665,299.7725743217007
linear_trend_band_10_90,4.337349397590361,,208.28705074179157,299.8430781841456
linear_trend_band_10_90,4.409638554216867,,208.3575546042365,299.91358204659053
linear_trend_band_10_90,4.481927710843373,,208.42805846668136,299.9840859090354
linear_trend_band_10_90,4.554216867469879,,208.4985623291263,300.0545897714803
linear_trend_band_10_90,4.626506024096385,,208.5690661915712,300.12509363392525
linear_trend_band_10_90,4.698795180722891,,208.63957005401613,300.19559749637017
linear_trend_band_10_90,4.771084337349397,,208.710073916461,300.26610135881504
linear_trend_band_10_90,4.843373493975903,,208.78057777890592,300.33660522125996
linear_trend_band_10_90,4.9156626506024095,,208.85108164135085,300.4071090837049
linear_trend_band_10_90,4.9879518072289155,,208.9215855037957,300.47761294614975
linear_trend_band_10_90,5.0602409638554215,,208.99208936624063,300.54811680859467
linear_trend_band_10_90,5.132530120481928,,209.06259322868556,300.6186206710396
linear_trend_band_10_90,5.204819277108434,,209.13309709113048,300.6891245334845
linear_trend_band_10_90,5.27710843373494,,209.20360095357535,300.7596283959294
linear_trend_band_10_90,5.349397590361446,,209.27410481602027,300.8301322583743
linear_trend_band_10_90,5.421686746987952,,209.3446086784652,300.90063612081923
linear_trend_band_10_90,5.493975903614458,,209.41511254091012,300.97113998326415
linear_trend_band_10_90,5.566265060240964,,209.48561640335498,301.041643845709
linear_trend_band_10_90,5.63855421686747,,209.5561202657999,301.11214770815394
linear_trend_band_10_90,5.710843373493976,,209.62662412824483,301.18265157059886
linear_trend_band_10_90,5.783132530120482,,209.69712799068975,301.2531554330438
linear_trend_band_10_90,5.855421686746988,,209.76763185313462,301.32365929548865
linear_trend_band_10_90,5.927710843373494,,209.83813571557954,301.3941631579336
linear_trend_band_10_90,6.0,,209.90863957802446,301.4646670203785
linear_trend_band_10_90,6.072289156626506,,209.97914344046933,301.53517088282337
linear_trend_band_10_90,6.144578313253012,,210.04964730291425,301.6056747452683
linear_trend_band_10_90,6.216867469879518,,210.12015116535918,301.6761786077132
linear_trend_band_10_90,6.289156626506024,,210.1906550278041,301.74668247015813
linear_trend_band_10_90,6.36144578313253,,210.26115889024896,301.817186332603
linear_trend_band_10_90,6.433734939759036,,210.3316627526939,301.8876901950479
linear_trend_band_10_90,6.506024096385542,,210.4021666151388,301.95819405749285
linear_trend_band_10_90,6.578313253012048,,210.47267047758373,302.02869791993777
linear_trend_band_10_90,6.650602409638554,,210.5431743400286,302.09920178238264
linear_trend_band_10_90,6.72289156626506,,210.61367820247352,302.16970564482756
linear_trend_band_10_90,6.795180722891566,,210.68418206491845,302.2402095072725
linear_trend_band_10_90,6.867469879518072,,210.7546859273633,302.31071336971735
linear_trend_band_10_90,6.939759036144578,,210.82518978980823,302.38121723216227
linear_trend_band_10_90,7.012048192771084,,210.89569365225316,302.4517210946072
linear_trend_band_10_90,7.08433734939759,,210.96619751469808,302.5222249570521
linear_trend_band_10_90,7.156626506024096,,211.03670137714295,302.592728819497
linear_trend_band_10_90,7.228915662650602,,211.10720523958787,302.6632326819419
linear_trend_band_10_90,7.301204819277108,,211.1777091020328,302.73373654438683
linear_trend_band_10_90,7.373493975903614,,211.24821296447772,302.80424040683175
linear_trend_band_10_90,7.44578313253012,,211.31871682692258,302.8747442692766
linear_trend_band_10_90,7.518072289156626,,211.3892206893675,302.94524813172154
linear_trend_band_10_90,7.590361445783132,,211.45972455181243,303.01575199416646
linear_trend_band_10_90,7.662650602409638,,211.5302284142573,303.08625585661133
linear_trend_band_10_90,7.734939759036144,,211.60073227670222,303.15675971905625
linear_trend_band_10_90,7.80722891566265,,211.67123613914714,303.2272635815012
linear_trend_band_10_90,7.879518072289156,,211.74174000159206,303.2977674439461
linear_trend_band_10_90,7.951807228915662,,211.81224386403693,303.36827130639097
linear_trend_band_10_90,8.024096385542169,,211.88274772648185,303.4387751688359
linear_trend_band_10_90,8.096385542168674,,211.95325158892678,303.5092790312808
linear_trend_band_10_90,8.168674698795181,,212.0237554513717,303.57978289372573
linear_trend_band_10_90,8.240963855421686,,212.09425931381656,303.6502867561706
linear_trend_band_10_90,8.313253012048193,,212.1647631762615,303.7207906186155
linear_trend_band_10_90,8.385542168674698,,212.2352670387064,303.79129448106045
linear_trend_band_10_90,8.457831325301205,,212.30577090115133,303.86179834350537
linear_trend_band_10_90,8.53012048192771,,212.3762747635962,303.93230220595024
linear_trend_band_10_90,8.602409638554217,,212.44677862604112,304.00280606839516
linear_trend_band_10_90,8.674698795180722,,212.51728248848605,304.0733099308401
linear_trend_band_10_90,8.74698795180723,,212.58778635093097,304.143813793285
linear_trend_band_10_90,8.819277108433734,,212.65829021337584,304.2143176557299
linear_trend_band_10_90,8.891566265060241,,212.72879407582076,304.2848215181748
linear_trend_band_10_90,8.963855421686747,,212.79929793826568,304.3553253806197
linear_trend_band_10_90,9.036144578313253,,212.86980180071055,304.4258292430646
linear_trend_band_10_90,9.108433734939759,,212.94030566315547,304.4963331055095
linear_trend_band_10_90,9.180722891566266,,213.0108095256004,304.56683696795443
linear_trend_band_10_90,9.25301204819277,,213.08131338804532,304.63734083039935
linear_trend_band_10_90,9.325301204819276,,213.15181725049018,304.7078446928442
linear_trend_band_10_90,9.397590361445783,,213.2223211129351,304.77834855528914
linear_trend_band_10_90,9.469879518072288,,213.29282497538003,304.84885241773407
linear_trend_band_10_90,9.542168674698795,,213.36332883782495,304.919356280179
linear_trend_band_10_90,9.6144578313253,,213.43383270026982,304.98986014262385
linear_trend_band_10_90,9.686746987951807,,213.50433656271474,305.0603640050688
linear_trend_band_10_90,9.759036144578312,,213.57484042515966,305.1308678675137
linear_trend_band_10_90,9.831325301204819,,213.64534428760453,305.20137172995857
linear_trend_band_10_90,9.903614457831324,,213.71584815004945,305.2718755924035
linear_trend_band_10_90,9.975903614457831,,213.78635201249438,305.3423794548484
linear_trend_band_10_90,10.048192771084336,,213.8568558749393,305.41288331729334
linear_trend_band_10_90,10.120481927710843,,213.92735973738417,305.4833871797382
linear_trend_band_10_90,10.192771084337348,,213.9978635998291,305.5538910421831
linear_trend_band_10_90,10.265060240963855,,214.068367462274,305.62439490462805
linear_trend_band_10_90,10.33734939759036,,214.13887132471893,305.69489876707297
linear_trend_band_10_90,10.409638554216867,,214.2093751871638,305.76540262951784
linear_trend_band_10_90,10.481927710843372,,214.27987904960872,305.83590649196276
linear_trend_band_10_90,10.55421686746988,,214.35038291205365,305.9064103544077
linear_trend_band_10_90,10.626506024096384,,214.4208867744985,305.97691421685255
linear_trend_band_10_90,10.698795180722891,,214.49139063694344,306.0474180792975
linear_trend_band_10_90,10.771084337349397,,214.56189449938836,306.1179219417424
linear_trend_band_10_90,10.843373493975903,,214.63239836183328,306.1884258041873
linear_trend_band_10_90,10.915662650602409,,214.70290222427815,306.2589296666322
linear_trend_band_10_90,10.987951807228916,,214.77340608672307,306.3294335290771
linear_trend_band_10_90,11.06024096385542,,214.843909949168,306.39993739152203
linear_trend_band_10_90,11.132530120481928,,214.91441381161292,306.47044125396695
linear_trend_band_10_90,11.204819277108433,,214.98491767405778,306.5409451164118
linear_trend_band_10_90,11.27710843373494,,215.0554215365027,306.61144897885674
linear_trend_band_10_90,11.349397590361445,,215.12592539894763,306.68195284130167
linear_trend_band_10_90,11.421686746987952,,215.19642926139255,306.7524567037466
linear_trend_band_10_90,11.493975903614457,,215.26693312383742,306.82296056619145
linear_trend_band_10_90,11.566265060240964,,215.33743698628234,306.8934644286364
linear_trend_band_10_90,11.638554216867469,,215.40794084872726,306.9639682910813
linear_trend_band_10_90,11.710843373493976,,215.47844471117213,307.03447215352617
linear_trend_band_10_90,11.783132530120481,,215.54894857361705,307.1049760159711
linear_trend_band_10_90,11.855421686746988,,215.61945243606198,307.175479878416
linear_trend_band_10_90,11.927710843373493,,215.6899562985069,307.24598374086094
linear_trend_band_10_90,12.0,,215.76046016095177,307.3164876033058
linear_trend_band_10_90,12.072289156626505,,215.8309640233967,307.3869914657507
linear_trend_band_10_90,12.144578313253012,,215.9014678858416,307.45749532819565
linear_trend_band_10_90,12.216867469879517,,215.97197174828653,307.52799919064057
linear_trend_band_10_90,12.289156626506024,,216.0424756107314,307.59850305308544
linear_trend_band_10_90,12.36144578313253,,216.11297947317632,307.66900691553036
linear_trend_band_10_90,12.433734939759036,,216.18348333562125,307.7395107779753
linear_trend_band_10_90,12.506024096385541,,216.25398719806617,307.8100146404202
linear_trend_band_10_90,12.578313253012048,,216.32449106051104,307.8805185028651
linear_trend_band_10_90,12.650602409638553,,216.39499492295596,307.95102236531
linear_trend_band_10_90,12.72289156626506,,216.46549878540088,308.0215262277549
linear_trend_band_10_90,12.795180722891565,,216.53600264784575,308.0920300901998
linear_trend_band_10_90,12.867469879518072,,216.60650651029067,308.1625339526447
linear_trend_band_10_90,12.939759036144578,,216.6770103727356,308.23303781508963
linear_trend_band_10_90,13.012048192771084,,216.74751423518052,308.30354167753455
linear_trend_band_10_90,13.08433734939759,,216.81801809762538,308.3740455399794
linear_trend_band_10_90,13.156626506024097,,216.8885219600703,308.44454940242434
linear_trend_band_10_90,13.228915662650602,,216.95902582251523,308.51505326486927
linear_trend_band_10_90,13.301204819277109,,217.02952968496015,308.5855571273142
linear_trend_band_10_90,13.373493975903614,,217.10003354740502,308.65606098975906
linear_trend_band_10_90,13.44578313253012,,217.17053740984994,308.726564852204
linear_trend_band_10_90,13.518072289156626,,217.24104127229486,308.7970687146489
linear_trend_band_10_90,13.590361445783133,,217.31154513473973,308.86757257709377
linear_trend_band_10_90,13.662650602409638,,217.38204899718465,308.9380764395387
linear_trend_band_10_90,13.734939759036145,,217.45255285962958,309.0085803019836
linear_trend_band_10_90,13.80722891566265,,217.5230567220745,309.07908416442854
linear_trend_band_10_90,13.879518072289155,,217.59356058451937,309.1495880268734
linear_trend_band_10_90,13.951807228915662,,217.6640644469643,309.2200918893183
linear_trend_band_10_90,14.024096385542167,,217.7345683094092,309.29059575176325
linear_trend_band_10_90,14.096385542168674,,217.80507217185414,309.3610996142082
