series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,191.75489629629647,128.61748251748296,188.97609629377376,128.61748251748296,188.97609629377376
sorted_curves,1.0,187.8,211.43415476190492,191.93566433566465,225.36811529026537,191.93566433566465,225.36811529026537
sorted_curves,2.0,258.0,265.5828193121693,234.46806526806552,249.48525723855272,234.46806526806552,249.48525723855272
sorted_curves,3.0,260.0,265.96143826358815,260.1615384615387,263.63023147024137,260.1615384615387,263.63023147024137
sorted_curves,4.0,260.9,265.96143826358815,272.9629370629374,270.1057473169368,270.1057473169368,272.9629370629374
sorted_curves,5.0,269.0,265.96143826358815,276.81911421911497,271.21451411024503,271.21451411024503,276.81911421911497
sorted_curves,6.0,270.0,265.96143826358815,277.68601398601476,270.82558216721617,270.82558216721617,277.68601398601476
sorted_curves,7.0,277.0,269.0917592592594,277.2792540792548,267.6767908240476,267.6767908240476,277.2792540792548
sorted_curves,8.0,285.0,269.0917592592594,281.063403263404,268.5227604677596,268.5227604677596,281.063403263404
sorted_curves,9.0,286.0,269.78136746031765,285.5522144522146,270.64913147946334,270.64913147946334,285.5522144522146
sorted_curves,10.0,293.0,274.254961111111,290.73682983683,274.2146016155562,274.2146016155562,290.73682983683
sorted_curves,11.0,296.0,282.4757328042329,296.93846153846164,279.62306635782863,279.62306635782863,296.93846153846164
sorted_curves,12.0,297.3,282.5283365079366,304.4783216783217,287.2784211880715,287.2784211880715,304.4783216783217
sorted_curves,13.0,318.1,299.61689603174705,313.6776223776223,297.5845615880758,297.5845615880758,313.6776223776223
