series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,27.194675852171095,21.85594405594408,24.527355654115425,21.85594405594408,24.527355654115425
sorted_curves,1.0,37.0,36.120189970522866,43.02517482517486,48.17773460241669,43.02517482517486,48.17773460241669
sorted_curves,2.0,50.0,76.98679981337564,58.255944055944106,64.32229853383808,58.255944055944106,64.32229853383808
sorted_curves,3.0,77.0,76.98679981337564,68.59650349650356,74.34603960465205,68.59650349650356,74.34603960465205
sorted_curves,4.0,78.0,76.98679981337564,75.09510489510497,79.63394997113096,75.09510489510497,79.63394997113096
sorted_curves,5.0,79.0,76.98679981337564,78.80000000000021,81.57102178954749,78.80000000000021,81.57102178954749
sorted_curves,6.0,80.0,78.88677587473762,82.27552447552469,83.01127600606222,82.27552447552469,83.01127600606222
sorted_curves,7.0,82.0,81.45637304281898,84.05734265734289,81.44667513901913,81.44667513901913,84.05734265734289
sorted_curves,8.0,82.8,85.01836141461949,84.63193473193495,83.4949504359296,83.4949504359296,84.63193473193495
sorted_curves,9.0,83.0,85.62629921273027,87.86899766899766,85.71066275267431,85.71066275267431,87.86899766899766
sorted_curves,10.0,95.0,86.90981351545844,91.0962703962704,87.747187467174,87.747187467174,91.0962703962704
sorted_curves,11.0,96.0,89.62187025201125,94.03216783216781,89.4043573486613,89.4043573486613,94.03216783216781
sorted_curves,12.0,96.1,89.90925430707594,96.39510489510486,90.48200516636902,90.48200516636902,96.39510489510486
sorted_curves,13.0,97.0,91.2091873043518,97.90349650349646,90.77996368952998,90.77996368952998,97.90349650349646
