series,residual
residual_sample,22.034384917904788
residual_sample,7.031559837458246
residual_sample,-2.9012986835170977
residual_sample,14.034384917904788
residual_sample,23.031065782098324
residual_sample,33.02811746988692
residual_sample,6.02537418874067
residual_sample,30.034384917904788
residual_sample,-75.16621680233476
residual_sample,-139.56712286970512
residual_sample,34.33136670233432
residual_sample,-4.971594701992558
residual_sample,-2.065615082095235
residual_sample,55.12120940541206
