series,thickness_nm,residual
point,0.0,18.31405733229027
point,12.0,17.874909958406576
point,18.0,6.1553362714647335
point,0.0,-11.985942667709729
point,1.1,-20.95119784364907
point,2.1,-28.337793458139373
point,3.1,-31.824389072629685
point,0.0,44.894057332290274
point,0.2,14.45673820939221
point,0.5,11.420759525045117
point,1.0,6.527461717799962
point,2.0,1.9408661033096593
point,0.0,4.134057332290272
point,5.0,-32.61892074016127
