series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-27.920807226076608,,
empirical_quantile,2,-1.2418667918433202,-15.489643661297965,,
empirical_quantile,3,-0.9208229763683788,-11.800807226076607,,
empirical_quantile,4,-0.6744897501960817,-9.523985541520906,,
empirical_quantile,5,-0.463707751457179,-4.770959888279572,,
empirical_quantile,6,-0.2718800053992609,-1.5832926673760994,,
empirical_quantile,7,-0.08964235107576254,-0.1985325462660228,,
empirical_quantile,8,0.08964235107576254,0.8323384390584891,,
empirical_quantile,9,0.27188000539926077,2.3791927739233927,,
empirical_quantile,10,0.4637077514571792,2.9732969046952107,,
empirical_quantile,11,0.6744897501960817,6.136712512293837,,
empirical_quantile,12,0.9208229763683788,10.34666512383341,,
empirical_quantile,13,1.2418667918433206,19.66063022916612,,
empirical_quantile,14,1.8027430907391908,28.95919277392339,,
normal_reference,1,,,-1.8027430907391904,-25.652310862429736
normal_reference,2,,,-1.2418667918433202,-17.671266170838983
normal_reference,3,,,-0.9208229763683788,-13.10294148978481
normal_reference,4,,,-0.6744897501960817,-9.597718518204342
normal_reference,5,,,-0.463707751457179,-6.598375248699691
normal_reference,6,,,-0.2718800053992609,-3.868743389786711
normal_reference,7,,,-0.08964235107576254,-1.2755746883997892
normal_reference,8,,,0.08964235107576254,1.2755746883997985
normal_reference,9,,,0.27188000539926077,3.8687433897867187
normal_reference,10,,,0.4637077514571792,6.5983752486997025
normal_reference,11,,,0.6744897501960817,9.597718518204353
normal_reference,12,,,0.9208229763683788,13.10294148978482
normal_reference,13,,,1.2418667918433206,17.671266170838997
normal_reference,14,,,1.8027430907391908,25.65231086242975
quantile_band_lower,1,,,-1.8027430907391904,-38.166477213438235
quantile_band_upper,1,,,-1.8027430907391904,-12.354462699031975
quantile_band_lower,2,,,-1.2418667918433202,-27.650170872927035
quantile_band_upper,2,,,-1.2418667918433202,-7.595995001164968
quantile_band_lower,3,,,-0.9208229763683788,-21.99299366983542
quantile_band_upper,3,,,-0.9208229763683788,-4.145873352039832
quantile_band_lower,4,,,-0.6744897501960817,-17.91253264761048
quantile_band_upper,4,,,-0.6744897501960817,-1.2264877038275714
quantile_band_lower,5,,,-0.463707751457179,-14.583165856962463
quantile_band_upper,5,,,-0.463707751457179,1.4293267963480678
quantile_band_lower,6,,,-0.2718800053992609,-11.67000425374351
quantile_band_upper,6,,,-0.2718800053992609,3.9592138269939383
quantile_band_lower,7,,,-0.08964235107576254,-8.997833045588115
quantile_band_upper,7,,,-0.08964235107576254,6.455727872282201
quantile_band_lower,8,,,0.08964235107576254,-6.4557278722821945
quantile_band_upper,8,,,0.08964235107576254,8.997833045588132
quantile_band_lower,9,,,0.27188000539926077,-3.9592138269939294
quantile_band_upper,9,,,0.27188000539926077,11.670004253743521
quantile_band_lower,10,,,0.4637077514571792,-1.4293267963480625
quantile_band_upper,10,,,0.4637077514571792,14.583165856962468
quantile_band_lower,11,,,0.6744897501960817,1.226487703827573
quantile_band_upper,11,,,0.6744897501960817,17.912532647610487
quantile_band_lower,12,,,0.9208229763683788,4.145873352039836
quantile_band_upper,12,,,0.9208229763683788,21.99299366983543
quantile_band_lower,13,,,1.2418667918433206,7.59599500116498
quantile_band_upper,13,,,1.2418667918433206,27.650170872927042
quantile_band_lower,14,,,1.8027430907391908,12.354462699031979
quantile_band_upper,14,,,1.8027430907391908,38.16647721343824
