series,residual
residual_sample,-0.5738732214365001
residual_sample,-0.3247465280736179
residual_sample,-4.200183181392191
residual_sample,4.4261267785635
residual_sample,6.815630058788429
residual_sample,11.169723949902007
residual_sample,6.523817841015585
residual_sample,8.626126778563503
residual_sample,-18.30305444321378
residual_sample,-35.6968262758797
residual_sample,14.180220669677084
residual_sample,3.3343145607906592
residual_sample,-1.773873221436503
residual_sample,5.796596234131357
