series,residual,kde_x,kde_density
residual_sample,58.64716347393113,,
residual_sample,111.29785211837526,,
residual_sample,115.72332029455143,,
residual_sample,50.64716347393113,,
residual_sample,38.16419065396104,,
residual_sample,40.619334093352506,,
residual_sample,17.485757757849143,,
residual_sample,66.64716347393113,,
residual_sample,-43.40347357902755,,
residual_sample,-114.32552690380604,,
residual_sample,50.8658787274768,,
residual_sample,2.8436198268661883,,
residual_sample,34.54716347393111,,
residual_sample,97.13259302412581,,
kde,,-114.32552690380604,0.0009123914831171737
kde,,-113.16950254602534,0.0009198999277501496
kde,,-112.01347818824465,0.0009269916117743265
kde,,-110.85745383046397,0.000933682030879557
kde,,-109.70142947268327,0.0009399889345578063
kde,,-108.54540511490258,0.0009459322516460639
kde,,-107.3893807571219,0.0009515340039348035
kde,,-106.2333563993412,0.0009568182085801733
kde,,-105.07733204156051,0.0009618107701622358
kde,,-103.92130768377982,0.0009665393633286083
kde,,-102.76528332599912,0.0009710333070516486
kde,,-101.60925896821844,0.0009753234316068694
kde,,-100.45323461043775,0.0009794419394495621
kde,,-99.29721025265705,0.0009834222612248127
kde,,-98.14118589487637,0.0009872989081924429
kde,,-96.98516153709568,0.0009911073223822567
kde,,-95.82913717931498,0.0009948837258157966
kde,,-94.67311282153429,0.0009986649701382749
kde,,-93.5170884637536,0.0010024883879980978
kde,,-92.36106410597291,0.0010063916474914887
kde,,-91.20503974819222,0.0010104126109560265
kde,,-90.04901539041153,0.0010145891993497843
kde,,-88.89299103263085,0.0010189592633924045
kde,,-87.73696667485015,0.001023560462571438
kde,,-86.58094231706946,0.0010284301530322025
kde,,-85.42491795928876,0.0010336052852730293
kde,,-84.26889360150807,0.001039122312460978
kde,,-83.11286924372739,0.001045017110066883
kde,,-81.9568448859467,0.001051324907394115
kde,,-80.800820528166,0.0010580802314438262
kde,,-79.64479617038532,0.0010653168634221022
kde,,-78.48877181260463,0.0010730678080526405
kde,,-77.33274745482393,0.001081365275713794
kde,,-76.17672309704324,0.0010902406772725164
kde,,-75.02069873926254,0.0010997246313414059
kde,,-73.86467438148186,0.0011098469835401717
kde,,-72.70865002370117,0.0011206368372009626
kde,,-71.55262566592047,0.001132122594819541
kde,,-70.3966013081398,0.0011443320094227216
kde,,-69.2405769503591,0.0011572922448982031
kde,,-68.0845525925784,0.0011710299442172127
kde,,-66.92852823479771,0.001185571304374503
kde,,-65.77250387701702,0.0012009421567753188
kde,,-64.61647951923634,0.0012171680517160412
kde,,-63.46045516145564,0.0012342743455352194
kde,,-62.30443080367495,0.0012522862889553954
kde,,-61.14840644589426,0.0012712291150942287
kde,,-59.99238208811357,0.0012911281255963709
kde,,-58.83635773033288,0.0013120087733257608
kde,,-57.680333372552184,0.0013338967400617172
kde,,-56.5243090147715,0.0013568180076614295
kde,,-55.36828465699081,0.0013807989211861956
kde,,-54.212260299210115,0.0014058662425387196
kde,,-53.05623594142942,0.0014320471932236366
kde,,-51.90021158364873,0.0014593694849227002
kde,,-50.744187225868046,0.001487861336669002
kde,,-49.58816286808735,0.0015175514775105966
kde,,-48.43213851030666,0.0015484691336719008
kde,,-47.27611415252596,0.0015806439993504135
kde,,-46.12008979474528,0.0016141061904254407
kde,,-44.96406543696459,0.001648886180503533
