series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,41.45,34.465034965035024,38.23426573426576,34.465034965035024,38.23426573426576
sorted_curves,1.0,50.2,41.45,47.732867132867185,48.74965034965038,47.732867132867185,48.74965034965038
sorted_curves,2.0,58.0,61.0,57.30489510489516,56.936946386946424,56.936946386946424,57.30489510489516
sorted_curves,3.0,64.0,61.0,63.806759906759964,63.10134032634038,63.10134032634038,63.806759906759964
sorted_curves,4.0,66.8,71.25,67.86410256410264,67.5480186480187,67.5480186480187,67.86410256410264
sorted_curves,5.0,68.0,71.25,70.10256410256429,70.58216783216803,70.10256410256429,70.58216783216803
sorted_curves,6.0,71.2,71.25,71.03962703962722,73.19230769230788,71.03962703962722,73.19230769230788
sorted_curves,7.0,72.6,71.25,72.14498834498853,73.39743589743608,72.14498834498853,73.39743589743608
sorted_curves,8.0,73.0,75.2,73.02983682983702,74.53449883449903,73.02983682983702,74.53449883449903
sorted_curves,9.0,74.0,75.2,74.08857808857809,74.91037296037297,74.08857808857809,74.91037296037297
sorted_curves,10.0,75.0,75.2,75.34242424242424,75.12803030303031,75.12803030303031,75.34242424242424
sorted_curves,11.0,77.2,76.2,76.9888111888112,75.38706293706295,75.38706293706295,76.9888111888112
sorted_curves,12.0,79.0,76.2,79.22517482517485,75.88706293706294,75.88706293706294,79.22517482517485
sorted_curves,13.0,82.4,76.2,82.24895104895107,76.82762237762238,76.82762237762238,82.24895104895107
