series,residual
residual_sample,10.886977645113603
residual_sample,34.96469074918083
residual_sample,-13.60581801000157
residual_sample,-19.413022354886397
residual_sample,-20.678849671444308
residual_sample,-22.02086973926555
residual_sample,-20.37232249803524
residual_sample,37.4669776451136
residual_sample,8.511403438833891
residual_sample,7.629834677593184
residual_sample,6.145333537335652
residual_sample,7.694256738609255
residual_sample,-3.2930223548863964
residual_sample,-13.91556980326061
