series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-26.698715989410644,,
empirical_quantile,2,-1.2418667918433202,-0.25098790608360133,,
empirical_quantile,3,-0.9208229763683788,-0.19945790630107751,,
empirical_quantile,4,-0.6744897501960817,0.011815092807282213,,
empirical_quantile,5,-0.463707751457179,0.016968092785532463,,
empirical_quantile,6,-0.2718800053992609,0.022121092763782713,,
empirical_quantile,7,-0.08964235107576254,0.03242709272028321,,
empirical_quantile,8,0.08964235107576254,0.037580092698547674,,
empirical_quantile,9,0.27188000539926077,0.0994160924375791,,
empirical_quantile,10,0.4637077514571792,0.10456909241582935,,
empirical_quantile,11,0.6744897501960817,0.10508439241365863,,
empirical_quantile,12,0.9208229763683788,0.30128401058935594,,
empirical_quantile,13,1.2418667918433206,6.101284010589353,,
empirical_quantile,14,1.8027430907391908,20.301284010589356,,
normal_reference,1,,,-1.8027430907391904,-13.144378465185705
normal_reference,2,,,-1.2418667918433202,-9.055190008948093
normal_reference,3,,,-0.9208229763683788,-6.7145514995816304
normal_reference,4,,,-0.6744897501960817,-4.9186064991698055
normal_reference,5,,,-0.463707751457179,-3.3818553158472358
normal_reference,6,,,-0.2718800053992609,-1.983294160187223
normal_reference,7,,,-0.08964235107576254,-0.6546516166915114
normal_reference,8,,,0.08964235107576254,0.6524617982651161
normal_reference,9,,,0.27188000539926077,1.9811043417608267
normal_reference,10,,,0.4637077514571792,3.3796654974208415
normal_reference,11,,,0.6744897501960817,4.916416680743411
normal_reference,12,,,0.9208229763683788,6.712361681155236
normal_reference,13,,,1.2418667918433206,9.053000190521702
normal_reference,14,,,1.8027430907391908,13.142188646759314
quantile_band_lower,1,,,-1.8027430907391904,-19.55616872065182
quantile_band_upper,1,,,-1.8027430907391904,-6.331058993380022
quantile_band_lower,2,,,-1.2418667918433202,-14.168007126319786
quantile_band_upper,2,,,-1.2418667918433202,-3.8929983219494275
quantile_band_lower,3,,,-0.9208229763683788,-11.269481355859282
quantile_band_upper,3,,,-0.9208229763683788,-2.125285175939467
quantile_band_lower,4,,,-0.6744897501960817,-9.178805917618625
quantile_band_upper,4,,,-0.6744897501960817,-0.629501283818959
quantile_band_lower,5,,,-0.463707751457179,-7.472963039524785
quantile_band_upper,5,,,-0.463707751457179,0.7312386212550583
quantile_band_lower,6,,,-0.2718800053992609,-5.9803681150045405
quantile_band_upper,6,,,-0.2718800053992609,2.0274580061937963
quantile_band_lower,7,,,-0.08964235107576254,-4.611247645225337
quantile_band_upper,7,,,-0.08964235107576254,3.3065783230596155
quantile_band_lower,8,,,0.08964235107576254,-3.3087681414860124
quantile_band_upper,8,,,0.08964235107576254,4.609057826798945
quantile_band_lower,9,,,0.27188000539926077,-2.029647824620192
quantile_band_upper,9,,,0.27188000539926077,5.978178296578146
quantile_band_lower,10,,,0.4637077514571792,-0.7334284396814557
quantile_band_upper,10,,,0.4637077514571792,7.470773221098388
quantile_band_lower,11,,,0.6744897501960817,0.6273114653925596
quantile_band_upper,11,,,0.6744897501960817,9.17661609919223
quantile_band_lower,12,,,0.9208229763683788,2.1230953575130695
quantile_band_upper,12,,,0.9208229763683788,11.267291537432888
quantile_band_lower,13,,,1.2418667918433206,3.8908085035230338
quantile_band_upper,13,,,1.2418667918433206,14.165817307893391
quantile_band_lower,14,,,1.8027430907391908,6.328869174953624
quantile_band_upper,14,,,1.8027430907391908,19.55397890222542
