series,predicted,residual
point,21.68609848129201,18.31390151870799
point,103.12466415113519,17.875335848864808
point,143.84394698605678,6.156053013943222
point,21.68609848129201,-11.98609848129201
point,29.15130033436097,-20.95130033436097
point,35.937847473514566,-28.337847473514564
point,42.72439461266816,-31.824394612668165
point,21.68609848129201,44.89390151870799
point,23.04340790912273,14.456592090877269
point,25.079372050868812,11.420627949131188
point,28.47264562044561,6.527354379554389
point,35.25919275959921,1.9408072404007939
point,21.68609848129201,4.13390151870799
point,55.61883417706001,-32.61883417706001
