series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,29.822222222222223,21.85594405594408,26.706609168609184,21.85594405594408,26.706609168609184
sorted_curves,1.0,37.0,37.5,43.02517482517486,49.68427816627843,43.02517482517486,49.68427816627843
sorted_curves,2.0,50.0,76.70057777777812,58.255944055944106,65.05961926961967,58.255944055944106,65.05961926961967
sorted_curves,3.0,77.0,76.70057777777812,68.59650349650356,74.30072960373006,68.59650349650356,74.30072960373006
sorted_curves,4.0,78.0,76.70057777777812,75.09510489510497,78.87570629370674,75.09510489510497,78.87570629370674
sorted_curves,5.0,79.0,76.70057777777812,78.80000000000021,80.2526464646469,78.80000000000021,80.2526464646469
sorted_curves,6.0,80.0,78.16435555555556,82.27552447552469,81.77914219114257,81.77914219114257,82.27552447552469
sorted_curves,7.0,82.0,78.96666666666667,84.05734265734289,80.35538798238827,80.35538798238827,84.05734265734289
sorted_curves,8.0,82.8,81.47777777777777,84.63193473193495,82.35332639212663,82.35332639212663,84.63193473193495
sorted_curves,9.0,83.0,87.22133333333338,87.86899766899766,84.88194866614869,84.88194866614869,87.86899766899766
sorted_curves,10.0,95.0,87.67777777777778,91.0962703962704,87.37137446257448,87.37137446257448,91.0962703962704
sorted_curves,11.0,96.0,89.04722222222229,94.03216783216781,89.60075985495988,89.60075985495988,94.03216783216781
sorted_curves,12.0,96.1,89.98,96.39510489510486,91.34926091686094,91.34926091686094,96.39510489510486
sorted_curves,13.0,97.0,93.24033333333335,97.90349650349646,92.39603372183376,92.39603372183376,97.90349650349646
