series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-35.900000000000006,,
empirical_quantile,2,-1.2418667918433202,-35.30000000000001,,
empirical_quantile,3,-0.9208229763683788,-33.80000000000001,,
empirical_quantile,4,-0.6744897501960817,-32.60000000000001,,
empirical_quantile,5,-0.463707751457179,-20.500000000000007,,
empirical_quantile,6,-0.2718800053992609,-17.680000000000007,,
empirical_quantile,7,-0.08964235107576254,-8.500000000000007,,
empirical_quantile,8,0.08964235107576254,-7.000000000000007,,
empirical_quantile,9,0.27188000539926077,-6.300000000000004,,
empirical_quantile,10,0.4637077514571792,-6.000000000000007,,
empirical_quantile,11,0.6744897501960817,-3.500000000000007,,
empirical_quantile,12,0.9208229763683788,23.07999999999999,,
empirical_quantile,13,1.2418667918433206,77.5,,
empirical_quantile,14,1.8027430907391908,106.5,,
normal_reference,1,,,-1.8027430907391904,-67.51169630849786
normal_reference,2,,,-1.2418667918433202,-46.50720013141588
normal_reference,3,,,-0.9208229763683788,-34.484293105224786
normal_reference,4,,,-0.6744897501960817,-25.259254861301983
normal_reference,5,,,-0.463707751457179,-17.365589724399943
normal_reference,6,,,-0.2718800053992609,-10.181750495208618
normal_reference,7,,,-0.08964235107576254,-3.357054709179408
normal_reference,8,,,0.08964235107576254,3.3570547091793927
normal_reference,9,,,0.27188000539926077,10.1817504952086
normal_reference,10,,,0.4637077514571792,17.365589724399936
normal_reference,11,,,0.6744897501960817,25.25925486130197
normal_reference,12,,,0.9208229763683788,34.48429310522477
normal_reference,13,,,1.2418667918433206,46.507200131415885
normal_reference,14,,,1.8027430907391908,67.51169630849785
quantile_band_lower,1,,,-1.8027430907391904,-100.44645227548078
quantile_band_upper,1,,,-1.8027430907391904,-32.514448240734836
quantile_band_lower,2,,,-1.2418667918433202,-72.76965996794847
quantile_band_upper,2,,,-1.2418667918433202,-19.991123233680643
quantile_band_lower,3,,,-0.9208229763683788,-57.8811132266159
quantile_band_upper,3,,,-0.9208229763683788,-10.911100531154892
quantile_band_lower,4,,,-0.6744897501960817,-47.14216472375108
quantile_band_upper,4,,,-0.6744897501960817,-3.2278676892297526
quantile_band_lower,5,,,-0.463707751457179,-38.37994439688666
quantile_band_upper,5,,,-0.463707751457179,3.76169917471164
quantile_band_lower,6,,,-0.2718800053992609,-30.713091983128475
quantile_band_upper,6,,,-0.2718800053992609,10.419850396398255
quantile_band_lower,7,,,-0.08964235107576254,-23.68047757046299
quantile_band_upper,7,,,-0.08964235107576254,16.990170667319706
quantile_band_lower,8,,,0.08964235107576254,-16.990170667319724
quantile_band_upper,8,,,0.08964235107576254,23.680477570462994
quantile_band_lower,9,,,0.27188000539926077,-10.41985039639827
quantile_band_upper,9,,,0.27188000539926077,30.71309198312846
quantile_band_lower,10,,,0.4637077514571792,-3.7616991747116653
quantile_band_upper,10,,,0.4637077514571792,38.37994439688663
quantile_band_lower,11,,,0.6744897501960817,3.2278676892297167
quantile_band_upper,11,,,0.6744897501960817,47.142164723751065
quantile_band_lower,12,,,0.9208229763683788,10.911100531154869
quantile_band_upper,12,,,0.9208229763683788,57.88111322661589
quantile_band_lower,13,,,1.2418667918433206,19.99112323368064
quantile_band_upper,13,,,1.2418667918433206,72.76965996794844
quantile_band_lower,14,,,1.8027430907391908,32.51444824073481
quantile_band_upper,14,,,1.8027430907391908,100.44645227548074
