series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,75.70714285714287,21.85594405594408,75.70714285714287,21.85594405594408,75.70714285714287
sorted_curves,1.0,37.0,75.70714285714287,43.02517482517486,75.70714285714286,43.02517482517486,75.70714285714286
sorted_curves,2.0,50.0,75.70714285714287,58.255944055944106,75.70714285714286,58.255944055944106,75.70714285714286
sorted_curves,3.0,77.0,75.70714285714287,68.59650349650356,75.70714285714286,68.59650349650356,75.70714285714286
sorted_curves,4.0,78.0,75.70714285714287,75.09510489510497,75.70714285714286,75.09510489510497,75.70714285714286
sorted_curves,5.0,79.0,75.70714285714287,78.80000000000021,75.70714285714307,75.70714285714307,78.80000000000021
sorted_curves,6.0,80.0,75.70714285714287,82.27552447552469,75.70714285714307,75.70714285714307,82.27552447552469
sorted_curves,7.0,82.0,75.70714285714287,84.05734265734289,75.70714285714307,75.70714285714307,84.05734265734289
sorted_curves,8.0,82.8,75.70714285714287,84.63193473193495,75.70714285714307,75.70714285714307,84.63193473193495
sorted_curves,9.0,83.0,75.70714285714287,87.86899766899766,75.70714285714286,75.70714285714286,87.86899766899766
sorted_curves,10.0,95.0,75.70714285714287,91.0962703962704,75.70714285714286,75.70714285714286,91.0962703962704
sorted_curves,11.0,96.0,75.70714285714287,94.03216783216781,75.70714285714286,75.70714285714286,94.03216783216781
sorted_curves,12.0,96.1,75.70714285714287,96.39510489510486,75.70714285714286,75.70714285714286,96.39510489510486
sorted_curves,13.0,97.0,75.70714285714287,97.90349650349646,75.70714285714284,75.70714285714284,97.90349650349646
