series,actual,predicted
point,50.0,85.8394744205387
point,37.0,48.01210325052759
point,27.0,29.098417665522028
point,97.0,85.8394744205387
point,96.0,82.37196539662102
point,96.1,79.21968446578676
point,95.0,76.0674035349525
point,77.0,85.8394744205387
point,78.0,85.20901823437185
point,79.0,84.26333395512158
point,82.0,82.68719348970444
point,80.0,79.53491255887019
point,82.8,85.8394744205387
point,83.0,70.0780697663674
parity_reference,27.0,27.0
parity_reference,27.35175879396985,27.35175879396985
parity_reference,27.7035175879397,27.7035175879397
parity_reference,28.055276381909547,28.055276381909547
parity_reference,28.407035175879397,28.407035175879397
parity_reference,28.758793969849247,28.758793969849247
parity_reference,29.110552763819097,29.110552763819097
parity_reference,29.462311557788944,29.462311557788944
parity_reference,29.814070351758794,29.814070351758794
parity_reference,30.165829145728644,30.165829145728644
parity_reference,30.517587939698494,30.517587939698494
parity_reference,30.86934673366834,30.86934673366834
parity_reference,31.22110552763819,31.22110552763819
parity_reference,31.57286432160804,31.57286432160804
parity_reference,31.92462311557789,31.92462311557789
parity_reference,32.27638190954774,32.27638190954774
parity_reference,32.62814070351759,32.62814070351759
parity_reference,32.97989949748744,32.97989949748744
parity_reference,33.33165829145729,33.33165829145729
parity_reference,33.68341708542714,33.68341708542714
parity_reference,34.03517587939699,34.03517587939699
parity_reference,34.38693467336684,34.38693467336684
parity_reference,34.73869346733668,34.73869346733668
parity_reference,35.09045226130653,35.09045226130653
parity_reference,35.44221105527638,35.44221105527638
parity_reference,35.79396984924623,35.79396984924623
parity_reference,36.14572864321608,36.14572864321608
parity_reference,36.49748743718593,36.49748743718593
parity_reference,36.84924623115578,36.84924623115578
parity_reference,37.201005025125625,37.201005025125625
parity_reference,37.552763819095475,37.552763819095475
parity_reference,37.904522613065325,37.904522613065325
parity_reference,38.256281407035175,38.256281407035175
parity_reference,38.608040201005025,38.608040201005025
parity_reference,38.959798994974875,38.959798994974875
parity_reference,39.311557788944725,39.311557788944725
parity_reference,39.663316582914575,39.663316582914575
parity_reference,40.015075376884425,40.015075376884425
parity_reference,40.366834170854275,40.366834170854275
parity_reference,40.718592964824126,40.718592964824126
parity_reference,41.07035175879397,41.07035175879397
parity_reference,41.42211055276382,41.42211055276382
parity_reference,41.77386934673367,41.77386934673367
parity_reference,42.12562814070352,42.12562814070352
parity_reference,42.47738693467337,42.47738693467337
parity_reference,42.82914572864322,42.82914572864322
parity_reference,43.18090452261306,43.18090452261306
parity_reference,43.53266331658291,43.53266331658291
parity_reference,43.88442211055276,43.88442211055276
parity_reference,44.23618090452261,44.23618090452261
parity_reference,44.58793969849246,44.58793969849246
parity_reference,44.93969849246231,44.93969849246231
parity_reference,45.29145728643216,45.29145728643216
parity_reference,45.64321608040201,45.64321608040201
parity_reference,45.99497487437186,45.99497487437186
parity_reference,46.34673366834171,46.34673366834171
parity_reference,46.69849246231156,46.69849246231156
parity_reference,47.05025125628141,47.05025125628141
parity_reference,47.402010050251256,47.402010050251256
parity_reference,47.753768844221106,47.753768844221106
parity_reference,48.10552763819096,48.10552763819096
parity_reference,48.45728643216081,48.45728643216081
parity_reference,48.80904522613065,48.80904522613065
parity_reference,49.1608040201005,49.1608040201005
parity_reference,49.51256281407035,49.51256281407035
parity_reference,49.8643216080402,49.8643216080402
parity_reference,50.21608040201005,50.21608040201005
parity_reference,50.5678391959799,50.5678391959799
parity_reference,50.91959798994975,50.91959798994975
parity_reference,51.2713567839196,51.2713567839196
parity_reference,51.62311557788945,51.62311557788945
parity_reference,51.9748743718593,51.9748743718593
parity_reference,52.32663316582915,52.32663316582915
parity_reference,52.678391959799,52.678391959799
parity_reference,53.03015075376885,53.03015075376885
parity_reference,53.381909547738694,53.381909547738694
parity_reference,53.733668341708544,53.733668341708544
parity_reference,54.085427135678394,54.085427135678394
parity_reference,54.437185929648244,54.437185929648244
parity_reference,54.78894472361809,54.78894472361809
parity_reference,55.14070351758794,55.14070351758794
parity_reference,55.49246231155779,55.49246231155779
parity_reference,55.84422110552764,55.84422110552764
parity_reference,56.19597989949749,56.19597989949749
parity_reference,56.54773869346734,56.54773869346734
parity_reference,56.89949748743719,56.89949748743719
parity_reference,57.25125628140704,57.25125628140704
parity_reference,57.60301507537689,57.60301507537689
parity_reference,57.95477386934674,57.95477386934674
parity_reference,58.30653266331659,58.30653266331659
parity_reference,58.65829145728644,58.65829145728644
parity_reference,59.01005025125628,59.01005025125628
parity_reference,59.36180904522613,59.36180904522613
parity_reference,59.71356783919598,59.71356783919598
parity_reference,60.06532663316583,60.06532663316583
parity_reference,60.41708542713568,60.41708542713568
parity_reference,60.76884422110553,60.76884422110553
parity_reference,61.12060301507538,61.12060301507538
parity_reference,61.47236180904523,61.47236180904523
parity_reference,61.824120603015075,61.824120603015075
parity_reference,62.175879396984925,62.175879396984925
parity_reference,62.527638190954775,62.527638190954775
parity_reference,62.879396984924625,62.879396984924625
parity_reference,63.231155778894475,63.231155778894475
parity_reference,63.582914572864325,63.582914572864325
parity_reference,63.934673366834176,63.934673366834176
parity_reference,64.28643216080403,64.28643216080403
parity_reference,64.63819095477388,64.63819095477388
parity_reference,64.98994974874373,64.98994974874373
parity_reference,65.34170854271358,65.34170854271358
parity_reference,65.69346733668343,65.69346733668343
parity_reference,66.04522613065328,66.04522613065328
parity_reference,66.39698492462313,66.39698492462313
parity_reference,66.74874371859298,66.74874371859298
parity_reference,67.10050251256283,67.10050251256283
parity_reference,67.45226130653268,67.45226130653268
parity_reference,67.80402010050251,67.80402010050251
parity_reference,68.15577889447236,68.15577889447236
parity_reference,68.50753768844221,68.50753768844221
parity_reference,68.85929648241206,68.85929648241206
parity_reference,69.21105527638191,69.21105527638191
parity_reference,69.56281407035176,69.56281407035176
parity_reference,69.91457286432161,69.91457286432161
parity_reference,70.26633165829146,70.26633165829146
parity_reference,70.6180904522613,70.6180904522613
parity_reference,70.96984924623115,70.96984924623115
parity_reference,71.321608040201,71.321608040201
parity_reference,71.67336683417085,71.67336683417085
parity_reference,72.0251256281407,72.0251256281407
parity_reference,72.37688442211055,72.37688442211055
parity_reference,72.7286432160804,72.7286432160804
parity_reference,73.08040201005025,73.08040201005025
parity_reference,73.4321608040201,73.4321608040201
parity_reference,73.78391959798995,73.78391959798995
parity_reference,74.1356783919598,74.1356783919598
parity_reference,74.48743718592965,74.48743718592965
parity_reference,74.8391959798995,74.8391959798995
parity_reference,75.19095477386935,75.19095477386935
parity_reference,75.5427135678392,75.5427135678392
parity_reference,75.89447236180905,75.89447236180905
parity_reference,76.2462311557789,76.2462311557789
parity_reference,76.59798994974875,76.59798994974875
parity_reference,76.9497487437186,76.9497487437186
parity_reference,77.30150753768845,77.30150753768845
parity_reference,77.6532663316583,77.6532663316583
parity_reference,78.00502512562815,78.00502512562815
parity_reference,78.356783919598,78.356783919598
parity_reference,78.70854271356785,78.70854271356785
parity_reference,79.0603015075377,79.0603015075377
parity_reference,79.41206030150755,79.41206030150755
parity_reference,79.76381909547739,79.76381909547739
parity_reference,80.11557788944724,80.11557788944724
parity_reference,80.46733668341709,80.46733668341709
parity_reference,80.81909547738694,80.81909547738694
parity_reference,81.17085427135679,81.17085427135679
parity_reference,81.52261306532664,81.52261306532664
parity_reference,81.87437185929649,81.87437185929649
parity_reference,82.22613065326634,82.22613065326634
parity_reference,82.57788944723617,82.57788944723617
parity_reference,82.92964824120602,82.92964824120602
parity_reference,83.28140703517587,83.28140703517587
parity_reference,83.63316582914572,83.63316582914572
parity_reference,83.98492462311557,83.98492462311557
parity_reference,84.33668341708542,84.33668341708542
parity_reference,84.68844221105527,84.68844221105527
parity_reference,85.04020100502512,85.04020100502512
parity_reference,85.39195979899498,85.39195979899498
parity_reference,85.74371859296483,85.74371859296483
parity_reference,86.09547738693468,86.09547738693468
parity_reference,86.44723618090453,86.44723618090453
parity_reference,86.79899497487438,86.79899497487438
parity_reference,87.15075376884423,87.15075376884423
parity_reference,87.50251256281408,87.50251256281408
parity_reference,87.85427135678393,87.85427135678393
parity_reference,88.20603015075378,88.20603015075378
parity_reference,88.55778894472363,88.55778894472363
parity_reference,88.90954773869348,88.90954773869348
parity_reference,89.26130653266333,89.26130653266333
parity_reference,89.61306532663318,89.61306532663318
parity_reference,89.96482412060303,89.96482412060303
parity_reference,90.31658291457288,90.31658291457288
parity_reference,90.66834170854273,90.66834170854273
parity_reference,91.02010050251256,91.02010050251256
parity_reference,91.37185929648241,91.37185929648241
parity_reference,91.72361809045226,91.72361809045226
parity_reference,92.07537688442211,92.07537688442211
parity_reference,92.42713567839196,92.42713567839196
parity_reference,92.77889447236181,92.77889447236181
parity_reference,93.13065326633166,93.13065326633166
parity_reference,93.48241206030151,93.48241206030151
parity_reference,93.83417085427136,93.83417085427136
parity_reference,94.18592964824121,94.18592964824121
parity_reference,94.53768844221106,94.53768844221106
parity_reference,94.88944723618091,94.88944723618091
parity_reference,95.24120603015076,95.24120603015076
parity_reference,95.59296482412061,95.59296482412061
parity_reference,95.94472361809046,95.94472361809046
parity_reference,96.2964824120603,96.2964824120603
parity_reference,96.64824120603015,96.64824120603015
parity_reference,97.0,97.0
parity_band_upper,27.0,41.40758022825673
parity_band_lower,27.0,12.592419771743273
parity_band_upper,27.35175879396985,41.75933902222658
parity_band_lower,27.35175879396985,12.944178565713123
parity_band_upper,27.7035175879397,42.11109781619643
parity_band_lower,27.7035175879397,13.295937359682974
parity_band_upper,28.055276381909547,42.46285661016627
parity_band_lower,28.055276381909547,13.64769615365282
parity_band_upper,28.407035175879397,42.81461540413612
parity_band_lower,28.407035175879397,13.99945494762267
parity_band_upper,28.758793969849247,43.16637419810597
parity_band_lower,28.758793969849247,14.35121374159252
parity_band_upper,29.110552763819097,43.51813299207582
parity_band_lower,29.110552763819097,14.70297253556237
parity_band_upper,29.462311557788944,43.86989178604567
parity_band_lower,29.462311557788944,15.054731329532217
parity_band_upper,29.814070351758794,44.22165058001552
parity_band_lower,29.814070351758794,15.406490123502067
parity_band_upper,30.165829145728644,44.57340937398537
parity_band_lower,30.165829145728644,15.758248917471917
parity_band_upper,30.517587939698494,44.92516816795522
parity_band_lower,30.517587939698494,16.110007711441767
parity_band_upper,30.86934673366834,45.27692696192507
parity_band_lower,30.86934673366834,16.461766505411614
parity_band_upper,31.22110552763819,45.62868575589492
parity_band_lower,31.22110552763819,16.813525299381464
parity_band_upper,31.57286432160804,45.98044454986477
parity_band_lower,31.57286432160804,17.165284093351314
parity_band_upper,31.92462311557789,46.33220334383462
parity_band_lower,31.92462311557789,17.517042887321164
parity_band_upper,32.27638190954774,46.683962137804464
parity_band_lower,32.27638190954774,17.86880168129101
parity_band_upper,32.62814070351759,47.035720931774314
parity_band_lower,32.62814070351759,18.22056047526086
parity_band_upper,32.97989949748744,47.387479725744164
parity_band_lower,32.97989949748744,18.57231926923071
parity_band_upper,33.33165829145729,47.739238519714014
parity_band_lower,33.33165829145729,18.92407806320056
parity_band_upper,33.68341708542714,48.090997313683864
parity_band_lower,33.68341708542714,19.27583685717041
parity_band_upper,34.03517587939699,48.442756107653715
parity_band_lower,34.03517587939699,19.62759565114026
parity_band_upper,34.38693467336684,48.794514901623565
parity_band_lower,34.38693467336684,19.97935444511011
parity_band_upper,34.73869346733668,49.14627369559341
parity_band_lower,34.73869346733668,20.331113239079954
parity_band_upper,35.09045226130653,49.49803248956326
parity_band_lower,35.09045226130653,20.682872033049804
parity_band_upper,35.44221105527638,49.84979128353311
parity_band_lower,35.44221105527638,21.034630827019654
parity_band_upper,35.79396984924623,50.20155007750296
parity_band_lower,35.79396984924623,21.386389620989505
parity_band_upper,36.14572864321608,50.55330887147281
parity_band_lower,36.14572864321608,21.738148414959355
parity_band_upper,36.49748743718593,50.90506766544266
parity_band_lower,36.49748743718593,22.089907208929205
parity_band_upper,36.84924623115578,51.25682645941251
parity_band_lower,36.84924623115578,22.441666002899055
parity_band_upper,37.201005025125625,51.60858525338235
parity_band_lower,37.201005025125625,22.793424796868898
parity_band_upper,37.552763819095475,51.9603440473522
parity_band_lower,37.552763819095475,23.145183590838748
parity_band_upper,37.904522613065325,52.31210284132205
parity_band_lower,37.904522613065325,23.496942384808598
parity_band_upper,38.256281407035175,52.6638616352919
parity_band_lower,38.256281407035175,23.848701178778448
parity_band_upper,38.608040201005025,53.01562042926175
parity_band_lower,38.608040201005025,24.2004599727483
parity_band_upper,38.959798994974875,53.3673792232316
parity_band_lower,38.959798994974875,24.55221876671815
parity_band_upper,39.311557788944725,53.71913801720145
parity_band_lower,39.311557788944725,24.903977560688
parity_band_upper,39.663316582914575,54.0708968111713
parity_band_lower,39.663316582914575,25.25573635465785
parity_band_upper,40.015075376884425,54.42265560514115
parity_band_lower,40.015075376884425,25.6074951486277
parity_band_upper,40.366834170854275,54.774414399111
parity_band_lower,40.366834170854275,25.95925394259755
parity_band_upper,40.718592964824126,55.12617319308085
parity_band_lower,40.718592964824126,26.3110127365674
parity_band_upper,41.07035175879397,55.477931987050695
parity_band_lower,41.07035175879397,26.662771530537242
parity_band_upper,41.42211055276382,55.829690781020545
parity_band_lower,41.42211055276382,27.014530324507092
parity_band_upper,41.77386934673367,56.181449574990395
parity_band_lower,41.77386934673367,27.366289118476942
parity_band_upper,42.12562814070352,56.533208368960246
parity_band_lower,42.12562814070352,27.718047912446792
parity_band_upper,42.47738693467337,56.884967162930096
parity_band_lower,42.47738693467337,28.069806706416642
parity_band_upper,42.82914572864322,57.236725956899946
parity_band_lower,42.82914572864322,28.421565500386492
parity_band_upper,43.18090452261306,57.58848475086979
parity_band_lower,43.18090452261306,28.773324294356335
parity_band_upper,43.53266331658291,57.94024354483964
parity_band_lower,43.53266331658291,29.125083088326186
parity_band_upper,43.88442211055276,58.29200233880949
parity_band_lower,43.88442211055276,29.476841882296036
