series,residual
residual_sample,3.5938676261815345
residual_sample,0.4862801038822653
residual_sample,-0.09122640609837873
residual_sample,8.593867626181535
residual_sample,5.71829619741807
residual_sample,6.606168531332955
residual_sample,-0.38339565030273093
residual_sample,12.793867626181537
residual_sample,-15.213195367076466
residual_sample,-34.121337164951655
residual_sample,13.49627157410778
residual_sample,-0.9352861810458251
residual_sample,2.3938676261815317
residual_sample,-2.9380461419922455
