layer,x,y,y_lo,y_hi
points,0.0,40.0,,
points,12.0,121.0,,
points,18.0,150.0,,
points,0.0,9.7,,
points,1.1,8.2,,
points,2.1,7.6,,
points,3.1,10.9,,
points,0.0,66.58,,
points,0.2,37.5,,
points,0.5,36.5,,
points,1.0,35.0,,
points,2.0,37.2,,
points,0.0,25.82,,
points,5.0,23.0,,
x_iqr_band,0.0,,21.590699300699363,41.23136363636369
x_median,0.0,30.377832167832292,,
x_iqr_band,0.2,,36.8309090909092,45.173846153846256
x_median,0.2,40.563496503496694,,
x_iqr_band,0.5,,38.711561771561904,40.10205128205142
x_median,0.5,39.33365967365991,,
x_iqr_band,1.0,,32.133589743589894,30.047855477855624
x_median,1.0,31.200442890443167,,
x_iqr_band,1.1,,21.997925407925557,19.043135198135353
x_median,1.1,20.67596736596769,,
x_iqr_band,2.0,,13.205501165501197,11.119766899766926
x_median,2.0,12.272354312354338,,
x_iqr_band,2.1,,10.657249417249567,10.30962703962718
x_median,2.1,10.501724941725353,,
x_iqr_band,3.1,,19.25410256410269,20.644592074592232
x_median,3.1,19.876200466200967,,
x_iqr_band,5.0,,43.89699300699312,46.15653846153865
x_median,5.0,44.90790209790269,,
x_iqr_band,12.0,,89.48685314685324,90.87734265734291
x_median,12.0,90.10895104895178,,
x_iqr_band,18.0,,160.92461538461546,158.83888111888146
x_median,18.0,159.99146853146942,,
linear_trend,0.0,21.685942667709725,,
linear_trend,0.07228915662650602,22.17653994104637,,
linear_trend,0.14457831325301204,22.667137214383022,,
linear_trend,0.21686746987951805,23.15773448771967,,
linear_trend,0.2891566265060241,23.64833176105632,,
linear_trend,0.3614457831325301,24.138929034392966,,
linear_trend,0.4337349397590361,24.629526307729616,,
linear_trend,0.5060240963855421,25.120123581066263,,
linear_trend,0.5783132530120482,25.610720854402913,,
linear_trend,0.6506024096385542,26.10131812773956,,
linear_trend,0.7228915662650602,26.59191540107621,,
linear_trend,0.7951807228915663,27.08251267441286,,
linear_trend,0.8674698795180722,27.573109947749508,,
linear_trend,0.9397590361445782,28.063707221086155,,
linear_trend,1.0120481927710843,28.554304494422805,,
linear_trend,1.0843373493975903,29.044901767759452,,
linear_trend,1.1566265060240963,29.535499041096102,,
linear_trend,1.2289156626506024,30.02609631443275,,
linear_trend,1.3012048192771084,30.516693587769396,,
linear_trend,1.3734939759036144,31.007290861106046,,
linear_trend,1.4457831325301205,31.497888134442697,,
linear_trend,1.5180722891566265,31.988485407779343,,
linear_trend,1.5903614457831325,32.479082681116,,
linear_trend,1.6626506024096386,32.969679954452644,,
linear_trend,1.7349397590361444,33.46027722778929,,
linear_trend,1.8072289156626504,33.95087450112594,,
linear_trend,1.8795180722891565,34.441471774462585,,
linear_trend,1.9518072289156625,34.93206904779923,,
linear_trend,2.0240963855421685,35.422666321135885,,
linear_trend,2.0963855421686746,35.91326359447253,,
linear_trend,2.1686746987951806,36.40386086780918,,
linear_trend,2.2409638554216866,36.89445814114583,,
linear_trend,2.3132530120481927,37.38505541448248,,
linear_trend,2.3855421686746987,37.87565268781913,,
linear_trend,2.4578313253012047,38.36624996115577,,
linear_trend,2.5301204819277108,38.85684723449242,,
linear_trend,2.602409638554217,39.34744450782907,,
linear_trend,2.674698795180723,39.83804178116572,,
linear_trend,2.746987951807229,40.32863905450237,,
linear_trend,2.819277108433735,40.81923632783902,,
linear_trend,2.891566265060241,41.30983360117567,,
linear_trend,2.963855421686747,41.800430874512315,,
linear_trend,3.036144578313253,42.29102814784896,,
linear_trend,3.108433734939759,42.78162542118561,,
linear_trend,3.180722891566265,43.27222269452226,,
linear_trend,3.253012048192771,43.76281996785891,,
linear_trend,3.325301204819277,44.253417241195564,,
linear_trend,3.397590361445783,44.74401451453221,,
linear_trend,3.469879518072289,45.23461178786886,,
linear_trend,3.542168674698795,45.725209061205504,,
linear_trend,3.614457831325301,46.21580633454215,,
linear_trend,3.686746987951807,46.7064036078788,,
linear_trend,3.759036144578313,47.197000881215445,,
linear_trend,3.831325301204819,47.68759815455209,,
linear_trend,3.903614457831325,48.178195427888745,,
linear_trend,3.975903614457831,48.66879270122539,,
linear_trend,4.048192771084337,49.159389974562046,,
linear_trend,4.120481927710843,49.64998724789869,,
linear_trend,4.192771084337349,50.14058452123534,,
linear_trend,4.265060240963855,50.63118179457199,,
linear_trend,4.337349397590361,51.12177906790863,,
linear_trend,4.409638554216867,51.61237634124528,,
linear_trend,4.481927710843373,52.102973614581934,,
linear_trend,4.554216867469879,52.59357088791858,,
linear_trend,4.626506024096385,53.084168161255235,,
linear_trend,4.698795180722891,53.57476543459188,,
linear_trend,4.771084337349397,54.06536270792853,,
linear_trend,4.843373493975903,54.555959981265175,,
linear_trend,4.9156626506024095,55.04655725460182,,
linear_trend,4.9879518072289155,55.537154527938476,,
linear_trend,5.0602409638554215,56.02775180127512,,
linear_trend,5.132530120481928,56.51834907461177,,
linear_trend,5.204819277108434,57.00894634794842,,
linear_trend,5.27710843373494,57.49954362128507,,
linear_trend,5.349397590361446,57.99014089462172,,
linear_trend,5.421686746987952,58.480738167958364,,
linear_trend,5.493975903614458,58.97133544129501,,
linear_trend,5.566265060240964,59.461932714631665,,
linear_trend,5.63855421686747,59.95252998796831,,
linear_trend,5.710843373493976,60.44312726130496,,
linear_trend,5.783132530120482,60.933724534641605,,
linear_trend,5.855421686746988,61.42432180797826,,
linear_trend,5.927710843373494,61.914919081314906,,
linear_trend,6.0,62.40551635465155,,
linear_trend,6.072289156626506,62.89611362798821,,
linear_trend,6.144578313253012,63.386710901324854,,
linear_trend,6.216867469879518,63.8773081746615,,
linear_trend,6.289156626506024,64.36790544799814,,
linear_trend,6.36144578313253,64.8585027213348,,
linear_trend,6.433734939759036,65.34909999467145,,
linear_trend,6.506024096385542,65.8396972680081,,
linear_trend,6.578313253012048,66.33029454134474,,
linear_trend,6.650602409638554,66.8208918146814,,
linear_trend,6.72289156626506,67.31148908801805,,
linear_trend,6.795180722891566,67.8020863613547,,
linear_trend,6.867469879518072,68.29268363469134,,
linear_trend,6.939759036144578,68.78328090802799,,
linear_trend,7.012048192771084,69.27387818136464,,
linear_trend,7.08433734939759,69.76447545470128,,
linear_trend,7.156626506024096,70.25507272803793,,
linear_trend,7.228915662650602,70.74567000137458,,
linear_trend,7.301204819277108,71.23626727471122,,
linear_trend,7.373493975903614,71.72686454804787,,
linear_trend,7.44578313253012,72.21746182138452,,
linear_trend,7.518072289156626,72.70805909472116,,
linear_trend,7.590361445783132,73.19865636805781,,
linear_trend,7.662650602409638,73.68925364139446,,
linear_trend,7.734939759036144,74.17985091473112,,
linear_trend,7.80722891566265,74.67044818806777,,
linear_trend,7.879518072289156,75.16104546140441,,
linear_trend,7.951807228915662,75.65164273474106,,
linear_trend,8.024096385542169,76.14224000807772,,
linear_trend,8.096385542168674,76.63283728141437,,
linear_trend,8.168674698795181,77.12343455475101,,
linear_trend,8.240963855421686,77.61403182808766,,
linear_trend,8.313253012048193,78.10462910142431,,
linear_trend,8.385542168674698,78.59522637476095,,
linear_trend,8.457831325301205,79.0858236480976,,
linear_trend,8.53012048192771,79.57642092143425,,
linear_trend,8.602409638554217,80.0670181947709,,
linear_trend,8.674698795180722,80.55761546810754,,
linear_trend,8.74698795180723,81.0482127414442,,
linear_trend,8.819277108433734,81.53881001478084,,
linear_trend,8.891566265060241,82.0294072881175,,
linear_trend,8.963855421686747,82.52000456145414,,
linear_trend,9.036144578313253,83.0106018347908,,
linear_trend,9.108433734939759,83.50119910812744,,
linear_trend,9.180722891566266,83.9917963814641,,
linear_trend,9.25301204819277,84.48239365480075,,
linear_trend,9.325301204819276,84.97299092813738,,
linear_trend,9.397590361445783,85.46358820147404,,
linear_trend,9.469879518072288,85.95418547481067,,
linear_trend,9.542168674698795,86.44478274814733,,
linear_trend,9.6144578313253,86.93538002148398,,
linear_trend,9.686746987951807,87.42597729482063,,
linear_trend,9.759036144578312,87.91657456815727,,
linear_trend,9.831325301204819,88.40717184149392,,
linear_trend,9.903614457831324,88.89776911483057,,
linear_trend,9.975903614457831,89.38836638816723,,
linear_trend,10.048192771084336,89.87896366150386,,
linear_trend,10.120481927710843,90.36956093484052,,
linear_trend,10.192771084337348,90.86015820817717,,
linear_trend,10.265060240963855,91.35075548151381,,
linear_trend,10.33734939759036,91.84135275485046,,
linear_trend,10.409638554216867,92.33195002818711,,
linear_trend,10.481927710843372,92.82254730152376,,
linear_trend,10.55421686746988,93.31314457486042,,
linear_trend,10.626506024096384,93.80374184819705,,
linear_trend,10.698795180722891,94.29433912153371,,
linear_trend,10.771084337349397,94.78493639487036,,
linear_trend,10.843373493975903,95.275533668207,,
linear_trend,10.915662650602409,95.76613094154365,,
linear_trend,10.987951807228916,96.2567282148803,,
linear_trend,11.06024096385542,96.74732548821694,,
linear_trend,11.132530120481928,97.2379227615536,,
linear_trend,11.204819277108433,97.72852003489024,,
linear_trend,11.27710843373494,98.2191173082269,,
linear_trend,11.349397590361445,98.70971458156355,,
linear_trend,11.421686746987952,99.20031185490019,,
linear_trend,11.493975903614457,99.69090912823684,,
linear_trend,11.566265060240964,100.18150640157349,,
linear_trend,11.638554216867469,100.67210367491013,,
linear_trend,11.710843373493976,101.1627009482468,,
linear_trend,11.783132530120481,101.65329822158343,,
linear_trend,11.855421686746988,102.14389549492009,,
linear_trend,11.927710843373493,102.63449276825673,,
linear_trend,12.0,103.12509004159338,,
linear_trend,12.072289156626505,103.61568731493003,,
linear_trend,12.144578313253012,104.10628458826669,,
linear_trend,12.216867469879517,104.59688186160332,,
linear_trend,12.289156626506024,105.08747913493998,,
linear_trend,12.36144578313253,105.57807640827662,,
linear_trend,12.433734939759036,106.06867368161328,,
linear_trend,12.506024096385541,106.55927095494992,,
linear_trend,12.578313253012048,107.04986822828657,,
linear_trend,12.650602409638553,107.54046550162322,,
linear_trend,12.72289156626506,108.03106277495988,,
linear_trend,12.795180722891565,108.52166004829651,,
linear_trend,12.867469879518072,109.01225732163317,,
linear_trend,12.939759036144578,109.5028545949698,,
linear_trend,13.012048192771084,109.99345186830647,,
linear_trend,13.08433734939759,110.48404914164311,,
linear_trend,13.156626506024097,110.97464641497976,,
linear_trend,13.228915662650602,111.4652436883164,,
linear_trend,13.301204819277109,111.95584096165307,,
linear_trend,13.373493975903614,112.4464382349897,,
linear_trend,13.44578313253012,112.93703550832636,,
linear_trend,13.518072289156626,113.427632781663,,
linear_trend,13.590361445783133,113.91823005499965,,
linear_trend,13.662650602409638,114.4088273283363,,
linear_trend,13.734939759036145,114.89942460167295,,
linear_trend,13.80722891566265,115.3900218750096,,
linear_trend,13.879518072289155,115.88061914834624,,
linear_trend,13.951807228915662,116.37121642168289,,
linear_trend,14.024096385542167,116.86181369501953,,
linear_trend,14.096385542168674,117.3524109683562,,
linear_trend,14.16867469879518,117.84300824169283,,
linear_trend,14.240963855421686,118.33360551502949,,
linear_trend,14.313253012048191,118.82420278836612,,
linear_trend,14.385542168674698,119.31480006170278,,
linear_trend,14.457831325301203,119.80539733503943,,
linear_trend,14.53012048192771,120.29599460837608,,
linear_trend,14.602409638554215,120.78659188171272,,
linear_trend,14.674698795180722,121.27718915504938,,
linear_trend,14.746987951807228,121.76778642838602,,
linear_trend,14.819277108433734,122.25838370172268,,
linear_trend,14.89156626506024,122.74898097505931,,
linear_trend,14.963855421686747,123.23957824839597,,
linear_trend,15.036144578313252,123.73017552173262,,
linear_trend,15.108433734939759,124.22077279506927,,
linear_trend,15.180722891566264,124.71137006840591,,
linear_trend,15.25301204819277,125.20196734174257,,
linear_trend,15.325301204819276,125.6925646150792,,
linear_trend,15.397590361445783,126.18316188841587,,
linear_trend,15.469879518072288,126.67375916175251,,
linear_trend,15.542168674698795,127.16435643508916,,
linear_trend,15.6144578313253,127.65495370842581,,
linear_trend,15.686746987951807,128.14555098176245,,
linear_trend,15.759036144578312,128.6361482550991,,
linear_trend,15.831325301204819,129.12674552843578,,
linear_trend,15.903614457831324,129.6173428017724,,
linear_trend,15.975903614457831,130.10794007510907,,
linear_trend,16.048192771084338,130.5985373484457,,
linear_trend,16.12048192771084,131.08913462178234,,
linear_trend,16.19277108433735,131.57973189511898,,
linear_trend,16.265060240963855,132.07032916845566,,
linear_trend,16.337349397590362,132.5609264417923,,
linear_trend,16.409638554216865,133.05152371512895,,
linear_trend,16.481927710843372,133.54212098846557,,
linear_trend,16.55421686746988,134.03271826180224,,
linear_trend,16.626506024096386,134.5233155351389,,
linear_trend,16.69879518072289,135.01391280847554,,
linear_trend,16.771084337349397,135.50451008181219,,
linear_trend,16.843373493975903,135.99510735514883,,
linear_trend,16.91566265060241,136.4857046284855,,
linear_trend,16.987951807228914,136.97630190182213,,
linear_trend,17.06024096385542,137.46689917515877,,
linear_trend,17.132530120481928,137.95749644849542,,
linear_trend,17.204819277108435,138.4480937218321,,
linear_trend,17.277108433734938,138.9386909951687,,
linear_trend,17.349397590361445,139.4292882685054,,
linear_trend,17.42168674698795,139.919885541842,,
linear_trend,17.49397590361446,140.41048281517868,,
linear_trend,17.566265060240962,140.9010800885153,,
linear_trend,17.63855421686747,141.39167736185198,,
linear_trend,17.710843373493976,141.88227463518862,,
linear_trend,17.783132530120483,142.37287190852527,,
linear_trend,17.855421686746986,142.8634691818619,,
linear_trend,17.927710843373493,143.35406645519856,,
linear_trend,18.0,143.8446637285352,,
linear_trend_band_10_90,0.0,,-9.092467720572856,39.868255787834904
linear_trend_band_10_90,0.07228915662650602,,-8.601870447236209,40.35885306117155
linear_trend_band_10_90,0.14457831325301204,,-8.111273173899558,40.849450334508205
linear_trend_band_10_90,0.21686746987951805,,-7.620675900562912,41.34004760784485
linear_trend_band_10_90,0.2891566265060241,,-7.130078627226261,41.8306448811815
linear_trend_band_10_90,0.3614457831325301,,-6.6394813538896145,42.321242154518146
linear_trend_band_10_90,0.4337349397590361,,-6.148884080552964,42.81183942785479
linear_trend_band_10_90,0.5060240963855421,,-5.658286807216317,43.30243670119144
linear_trend_band_10_90,0.5783132530120482,,-5.167689533879667,43.79303397452809
linear_trend_band_10_90,0.6506024096385542,,-4.67709226054302,44.28363124786474
linear_trend_band_10_90,0.7228915662650602,,-4.18649498720637,44.774228521201394
linear_trend_band_10_90,0.7951807228915663,,-3.6958977138697193,45.26482579453804
linear_trend_band_10_90,0.8674698795180722,,-3.2053004405330725,45.75542306787469
linear_trend_band_10_90,0.9397590361445782,,-2.7147031671964257,46.246020341211334
linear_trend_band_10_90,1.0120481927710843,,-2.2241058938597753,46.73661761454798
linear_trend_band_10_90,1.0843373493975903,,-1.7335086205231285,47.22721488788463
linear_trend_band_10_90,1.1566265060240963,,-1.242911347186478,47.71781216122128
linear_trend_band_10_90,1.2289156626506024,,-0.7523140738498313,48.20840943455793
linear_trend_band_10_90,1.3012048192771084,,-0.26171680051318447,48.699006707894576
linear_trend_band_10_90,1.3734939759036144,,0.2288804728234659,49.18960398123123
linear_trend_band_10_90,1.4457831325301205,,0.7194777461601163,49.680201254567876
linear_trend_band_10_90,1.5180722891566265,,1.210075019496763,50.17079852790452
linear_trend_band_10_90,1.5903614457831325,,1.700672292833417,50.66139580124118
linear_trend_band_10_90,1.6626506024096386,,2.191269566170064,51.151993074577824
linear_trend_band_10_90,1.7349397590361444,,2.6818668395067107,51.64259034791447
linear_trend_band_10_90,1.8072289156626504,,3.1724641128433575,52.13318762125112
linear_trend_band_10_90,1.8795180722891565,,3.6630613861800043,52.623784894587764
linear_trend_band_10_90,1.9518072289156625,,4.153658659516651,53.11438216792441
linear_trend_band_10_90,2.0240963855421685,,4.644255932853305,53.604979441261065
linear_trend_band_10_90,2.0963855421686746,,5.134853206189952,54.09557671459771
linear_trend_band_10_90,2.1686746987951806,,5.625450479526599,54.58617398793436
linear_trend_band_10_90,2.2409638554216866,,6.116047752863253,55.07677126127101
linear_trend_band_10_90,2.3132530120481927,,6.6066450261998995,55.56736853460766
linear_trend_band_10_90,2.3855421686746987,,7.097242299536546,56.057965807944306
linear_trend_band_10_90,2.4578313253012047,,7.587839572873193,56.54856308128095
linear_trend_band_10_90,2.5301204819277108,,8.07843684620984,57.0391603546176
linear_trend_band_10_90,2.602409638554217,,8.569034119546487,57.52975762795425
linear_trend_band_10_90,2.674698795180723,,9.05963139288314,58.0203549012909
linear_trend_band_10_90,2.746987951807229,,9.550228666219787,58.51095217462755
linear_trend_band_10_90,2.819277108433735,,10.040825939556441,59.0015494479642
linear_trend_band_10_90,2.891566265060241,,10.531423212893088,59.49214672130085
linear_trend_band_10_90,2.963855421686747,,11.022020486229735,59.982743994637495
linear_trend_band_10_90,3.036144578313253,,11.512617759566382,60.47334126797414
linear_trend_band_10_90,3.108433734939759,,12.003215032903029,60.96393854131079
linear_trend_band_10_90,3.180722891566265,,12.493812306239683,61.45453581464744
linear_trend_band_10_90,3.253012048192771,,12.98440957957633,61.94513308798409
linear_trend_band_10_90,3.325301204819277,,13.475006852912983,62.43573036132074
linear_trend_band_10_90,3.397590361445783,,13.96560412624963,62.92632763465739
linear_trend_band_10_90,3.469879518072289,,14.456201399586277,63.41692490799404
linear_trend_band_10_90,3.542168674698795,,14.946798672922924,63.907522181330684
linear_trend_band_10_90,3.614457831325301,,15.43739594625957,64.39811945466732
linear_trend_band_10_90,3.686746987951807,,15.927993219596218,64.88871672800397
linear_trend_band_10_90,3.759036144578313,,16.418590492932864,65.37931400134062
linear_trend_band_10_90,3.831325301204819,,16.90918776626951,65.86991127467726
linear_trend_band_10_90,3.903614457831325,,17.399785039606165,66.36050854801393
linear_trend_band_10_90,3.975903614457831,,17.890382312942812,66.85110582135057
linear_trend_band_10_90,4.048192771084337,,18.380979586279466,67.34170309468723
linear_trend_band_10_90,4.120481927710843,,18.871576859616113,67.83230036802388
linear_trend_band_10_90,4.192771084337349,,19.36217413295276,68.32289764136053
linear_trend_band_10_90,4.265060240963855,,19.852771406289406,68.81349491469717
linear_trend_band_10_90,4.337349397590361,,20.343368679626053,69.30409218803382
linear_trend_band_10_90,4.409638554216867,,20.8339659529627,69.79468946137047
linear_trend_band_10_90,4.481927710843373,,21.324563226299354,70.28528673470711
linear_trend_band_10_90,4.554216867469879,,21.815160499636,70.77588400804376
linear_trend_band_10_90,4.626506024096385,,22.305757772972655,71.26648128138041
linear_trend_band_10_90,4.698795180722891,,22.7963550463093,71.75707855471705
linear_trend_band_10_90,4.771084337349397,,23.28695231964595,72.2476758280537
linear_trend_band_10_90,4.843373493975903,,23.777549592982595,72.73827310139035
linear_trend_band_10_90,4.9156626506024095,,24.268146866319242,73.228870374727
linear_trend_band_10_90,4.9879518072289155,,24.758744139655896,73.71946764806366
linear_trend_band_10_90,5.0602409638554215,,25.249341412992543,74.2100649214003
linear_trend_band_10_90,5.132530120481928,,25.73993868632919,74.70066219473695
linear_trend_band_10_90,5.204819277108434,,26.230535959665836,75.1912594680736
linear_trend_band_10_90,5.27710843373494,,26.72113323300249,75.68185674141026
linear_trend_band_10_90,5.349397590361446,,27.211730506339137,76.1724540147469
linear_trend_band_10_90,5.421686746987952,,27.702327779675784,76.66305128808355
linear_trend_band_10_90,5.493975903614458,,28.19292505301243,77.1536485614202
linear_trend_band_10_90,5.566265060240964,,28.683522326349085,77.64424583475684
linear_trend_band_10_90,5.63855421686747,,29.17411959968573,78.13484310809349
linear_trend_band_10_90,5.710843373493976,,29.66471687302238,78.62544038143014
linear_trend_band_10_90,5.783132530120482,,30.155314146359025,79.11603765476679
linear_trend_band_10_90,5.855421686746988,,30.64591141969568,79.60663492810343
linear_trend_band_10_90,5.927710843373494,,31.136508693032326,80.09723220144008
linear_trend_band_10_90,6.0,,31.627105966368973,80.58782947477673
linear_trend_band_10_90,6.072289156626506,,32.11770323970563,81.07842674811339
linear_trend_band_10_90,6.144578313253012,,32.60830051304227,81.56902402145003
linear_trend_band_10_90,6.216867469879518,,33.09889778637892,82.05962129478668
linear_trend_band_10_90,6.289156626506024,,33.58949505971556,82.55021856812331
linear_trend_band_10_90,6.36144578313253,,34.08009233305222,83.04081584145999
linear_trend_band_10_90,6.433734939759036,,34.57068960638887,83.53141311479663
