series,thickness_nm,residual
point,0.0,7.055555555555557
point,12.0,73.28888888888889
point,18.0,102.28888888888889
point,0.0,-23.244444444444444
point,1.1,-22.72
point,2.1,-20.086666666666666
point,3.1,-18.264444444444443
point,0.0,33.635555555555555
point,0.2,4.555555555555557
point,0.5,3.5555555555555642
point,1.0,2.055555555555557
point,2.0,9.513333333333335
point,0.0,-7.124444444444443
point,5.0,-6.164444444444445
