series,actual,residual
point,50.0,-37.754385496427616
point,37.0,-10.429656657467355
point,27.0,-0.26729223798721335
point,97.0,9.245614503572384
point,96.0,11.94204798047707
point,96.1,15.40244205039042
point,95.0,17.66283612030378
point,77.0,-10.754385496427616
point,78.0,-9.082306682444951
point,79.0,-7.074188461470939
point,82.0,-2.393991426514262
point,80.0,-1.0335973566009073
point,82.8,-4.954385496427619
point,83.0,12.047584853139156
