series,predicted,residual
point,87.75438549642762,-37.754385496427616
point,47.429656657467355,-10.429656657467355
point,27.267292237987213,-0.26729223798721335
point,87.75438549642762,9.245614503572384
point,84.05795201952293,11.94204798047707
point,80.69755794960957,15.40244205039042
point,77.33716387969622,17.66283612030378
point,87.75438549642762,-10.754385496427616
point,87.08230668244495,-9.082306682444951
point,86.07418846147094,-7.074188461470939
point,84.39399142651426,-2.393991426514262
point,81.03359735660091,-1.0335973566009073
point,87.75438549642762,-4.954385496427619
point,70.95241514686084,12.047584853139156
