series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,26.05999904876755,7.160559440559443,26.105829385388578,7.160559440559443,26.105829385388578
sorted_curves,1.0,8.2,26.05999904876755,7.570349650349641,25.96222766397606,7.570349650349641,25.96222766397606
sorted_curves,2.0,9.7,26.05999904876755,10.32955710955709,25.996345803460596,10.32955710955709,25.996345803460596
sorted_curves,3.0,10.9,26.05999904876755,14.778974358974331,26.20792919086096,14.778974358974331,26.20792919086096
sorted_curves,4.0,23.0,26.496914924554588,20.25939393939391,26.596723213195926,20.25939393939391,26.596723213195926
sorted_curves,5.0,25.82,27.152288738235143,26.11160839160846,27.16247325748433,26.11160839160846,27.16247325748433
sorted_curves,6.0,35.0,28.244578427702734,28.87762237762245,27.666606960315526,27.666606960315526,28.87762237762245
sorted_curves,7.0,36.5,28.463036365596253,29.01282051282059,27.524023690827914,27.524023690827914,29.01282051282059
sorted_curves,8.0,37.2,30.429157806637917,33.26573426573435,28.267493596013317,28.267493596013317,33.26573426573435
sorted_curves,9.0,37.5,30.647615744531436,37.98974358974381,29.841511045964026,29.841511045964026,37.98974358974381
sorted_curves,10.0,40.0,32.83219512346662,49.652540792541046,33.54536608388595,33.54536608388595,49.652540792541046
sorted_curves,11.0,66.58,36.98289594344347,71.23696969696998,40.1630120789797,40.1630120789797,71.23696969696998
sorted_curves,12.0,121.0,52.27495159598975,105.72587412587447,50.47840240044589,50.47840240044589,105.72587412587447
sorted_curves,13.0,150.0,65.38242786960085,156.10209790209828,65.2754904174852,65.2754904174852,156.10209790209828
