series,predicted,residual
point,259.8293818305747,25.170618169425325
point,271.53302299642934,-1.533022996429338
point,277.38484357935664,-17.38484357935664
point,259.8293818305747,17.170618169425325
point,260.90221560411135,25.097784395888652
point,261.87751903459923,34.12248096540077
point,262.8528224650871,6.147177534912885
point,259.8293818305747,33.170618169425325
point,260.02444251667225,-72.22444251667224
point,260.3170335458186,-136.9170335458186
point,260.80468526106256,36.49531473893745
point,261.77998869155044,-3.779988691550443
point,259.8293818305747,1.0706181694253019
point,264.7058989830141,53.39410101698593
