series,actual,residual
point,285.0,6.808719664885757
point,270.0,0.27221911139884014
point,260.0,-5.496031165344618
point,277.0,-1.191280335114243
point,286.0,8.584540447482823
point,296.0,19.289832068025532
point,269.0,-7.004876311431701
point,293.0,14.808719664885757
point,187.8,-90.25022201100569
point,123.4,-154.43863452484285
point,297.3,19.814011285428535
point,258.0,-18.78069709402871
point,260.9,-17.291280335114266
point,318.1,43.435177767599555
