series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,31.737601880945405,21.85594405594408,31.883171794653393,21.85594405594408,31.883171794653393
sorted_curves,1.0,37.0,49.58031416114148,43.02517482517486,52.02588871143419,43.02517482517486,52.02588871143419
sorted_curves,2.0,50.0,70.39681182137024,58.255944055944106,66.0678398637237,58.255944055944106,66.0678398637237
sorted_curves,3.0,77.0,76.04700404343232,68.59650349650356,75.07619135701385,68.59650349650356,75.07619135701385
sorted_curves,4.0,78.0,79.020789423465,75.09510489510497,80.11810929679655,75.09510489510497,80.11810929679655
sorted_curves,5.0,79.0,79.31816796146826,78.80000000000021,82.26075978856376,78.80000000000021,82.26075978856376
sorted_curves,6.0,80.0,81.99457480349767,82.27552447552469,83.27281728386626,82.27552447552469,83.27281728386626
sorted_curves,7.0,82.0,82.29195334150094,84.05734265734289,83.07872406558906,83.07872406558906,84.05734265734289
sorted_curves,8.0,82.8,83.77884603151728,84.63193473193495,83.76498223021198,83.76498223021198,84.63193473193495
sorted_curves,9.0,83.0,84.67098164552709,87.86899766899766,84.53511639273307,84.53511639273307,87.86899766899766
sorted_curves,10.0,95.0,85.26573872153362,91.0962703962704,85.06436700757105,85.06436700757105,91.0962703962704
sorted_curves,11.0,96.0,85.26573872153362,94.03216783216781,85.35238747969309,85.35238747969309,94.03216783216781
sorted_curves,12.0,96.1,85.26573872153362,96.39510489510486,85.39883121406655,85.39883121406655,96.39510489510486
sorted_curves,13.0,97.0,85.26573872153362,97.90349650349646,85.20335161565876,85.20335161565876,97.90349650349646
