series,residual
residual_sample,204.33475495077582
residual_sample,189.33121555298558
residual_sample,179.32944585409047
residual_sample,196.33475495077582
residual_sample,205.3344305059784
residual_sample,215.33413555616255
residual_sample,188.33384060634668
residual_sample,212.33475495077582
residual_sample,107.13469596081266
residual_sample,42.734607475867904
residual_sample,216.63446000095996
residual_sample,177.3341650511441
residual_sample,180.2347549507758
residual_sample,237.43328020169656
