series,value,density
actual_kde,80.66524504922418,0.00034057512340398253
actual_kde,81.85838452133864,0.00036085753633408334
actual_kde,83.05152399345309,0.000381738870605311
actual_kde,84.24466346556754,0.0004031865747841606
actual_kde,85.437802937682,0.0004251637810064779
actual_kde,86.63094240979643,0.0004476293494183991
actual_kde,87.82408188191089,0.00047053795373319695
actual_kde,89.01722135402534,0.0004938402093610004
actual_kde,90.21036082613979,0.0005174828451307578
actual_kde,91.40350029825424,0.0005414089191461587
actual_kde,92.5966397703687,0.0005655580788044692
actual_kde,93.78977924248315,0.0005898668644650178
actual_kde,94.9829187145976,0.0006142690556890437
actual_kde,96.17605818671205,0.0006386960583919852
actual_kde,97.36919765882651,0.0006630773306610103
actual_kde,98.56233713094096,0.0006873408444031326
actual_kde,99.7554766030554,0.0007114135794114689
actual_kde,100.94861607516987,0.0007352220458782432
actual_kde,102.1417555472843,0.0007586928308523088
actual_kde,103.33489501939876,0.0007817531636455006
actual_kde,104.52803449151321,0.0008043314947450895
actual_kde,105.72117396362766,0.0008263580823977629
actual_kde,106.91431343574212,0.000847765580702028
actual_kde,108.10745290785657,0.0008684896227883152
actual_kde,109.30059237997102,0.0008884693924859992
actual_kde,110.49373185208547,0.0009076481777797888
actual_kde,111.68687132419993,0.000925973899349075
actual_kde,112.88001079631437,0.0009433996075662444
actual_kde,114.07315026842883,0.0009598839415057491
actual_kde,115.26628974054327,0.0009753915437855368
actual_kde,116.45942921265772,0.0009898934254255498
actual_kde,117.65256868477218,0.0010033672753620932
actual_kde,118.84570815688663,0.0010157977097983285
actual_kde,120.03884762900108,0.0010271764571947231
actual_kde,121.23198710111554,0.0010375024754024388
actual_kde,122.42512657322999,0.0010467819982094928
actual_kde,123.61826604534443,0.0010550285093949355
actual_kde,124.8114055174589,0.0010622626432600071
actual_kde,126.00454498957333,0.0010685120115161166
actual_kde,127.1976844616878,0.0010738109573454919
actual_kde,128.39082393380224,0.001078200238398881
actual_kde,129.58396340591668,0.0010817266414426705
actual_kde,130.77710287803114,0.001084442532301944
actual_kde,131.9702423501456,0.001086405345652977
actual_kde,133.16338182226005,0.0010876770200853373
actual_kde,134.3565212943745,0.001088323384667264
actual_kde,135.54966076648896,0.001088413503996242
actual_kde,136.7428002386034,0.0010880189893880843
actual_kde,137.93593971071786,0.0010872132844420156
actual_kde,139.1290791828323,0.0010860709337067093
actual_kde,140.32221865494677,0.0010846668435549013
actual_kde,141.5153581270612,0.0010830755446452932
actual_kde,142.70849759917564,0.0010813704655047
actual_kde,143.9016370712901,0.0010796232267971022
