series,value,density
actual_kde,26.8895099914886,0.004260317569999961
actual_kde,27.241824011631874,0.004316214129316778
actual_kde,27.59413803177515,0.004370753032828181
actual_kde,27.94645205191842,0.004423884163655576
actual_kde,28.298766072061696,0.004475559850264456
actual_kde,28.651080092204968,0.004525734978306718
actual_kde,29.003394112348243,0.00457436709702518
actual_kde,29.355708132491515,0.004621416520163849
actual_kde,29.70802215263479,0.004666846421366765
actual_kde,30.06033617277806,0.00471062292408623
actual_kde,30.412650192921333,0.004752715186058564
actual_kde,30.76496421306461,0.004793095478440942
actual_kde,31.117278233207884,0.0048317392597365845
actual_kde,31.469592253351156,0.0048686252446671595
actual_kde,31.821906273494427,0.004903735468180105
actual_kde,32.1742202936377,0.004937055344804741
actual_kde,32.52653431378098,0.004968573723594017
actual_kde,32.878848333924246,0.00499828293890824
actual_kde,33.23116235406752,0.005026178857313071
actual_kde,33.5834763742108,0.00505226092087607
actual_kde,33.93579039435407,0.005076532187153918
actual_kde,34.28810441449734,0.0050989993661662405
actual_kde,34.640418434640615,0.005119672854651174
actual_kde,34.99273245478389,0.005138566767892744
actual_kde,35.34504647492716,0.005155698969400393
actual_kde,35.697360495070434,0.005171091098706882
actual_kde,36.04967451521371,0.005184768597532012
actual_kde,36.40198853535698,0.005196760734536572
actual_kde,36.75430255550025,0.0052071006288633105
actual_kde,37.10661657564353,0.0052158252726302035
actual_kde,37.4589305957868,0.005222975552505501
actual_kde,37.81124461593008,0.005228596270454611
actual_kde,38.16355863607335,0.0052327361637059845
actual_kde,38.51587265621662,0.005235447923936861
actual_kde,38.8681866763599,0.005236788215630901
actual_kde,39.220500696503166,0.005236817693508025
actual_kde,39.57281471664644,0.005235601018873382
actual_kde,39.925128736789716,0.005233206874677117
actual_kde,40.277442756932984,0.005229707979020259
actual_kde,40.62975677707626,0.00522518109678517
actual_kde,40.982070797219535,0.00521970704901178
actual_kde,41.33438481736281,0.005213370719584317
actual_kde,41.686698837506086,0.005206261058737388
actual_kde,42.039012857649354,0.005198471082836288
actual_kde,42.39132687779263,0.005190097869834245
actual_kde,42.743640897935904,0.0051812425497600925
actual_kde,43.09595491807917,0.005172010289543794
actual_kde,43.44826893822245,0.0051625102714450005
actual_kde,43.80058295836572,0.005152855664312191
actual_kde,44.15289697850899,0.005143163586866905
actual_kde,44.505210998652274,0.005133555062180497
actual_kde,44.85752501879554,0.005124154962489277
actual_kde,45.20983903893882,0.005115091943479128
actual_kde,45.56215305908209,0.005106498367162647
actual_kde,45.91446707922536,0.005098510212471167
actual_kde,46.266781099368636,0.005091266972690908
actual_kde,46.61909511951191,0.005084911538887438
actual_kde,46.97140913965518,0.005079590068485735
actual_kde,47.323723159798455,0.005075451838204595
actual_kde,47.67603717994173,0.0050726490805843155
actual_kde,48.028351200085,0.0050713368033951985
actual_kde,48.38066522022828,0.005071672591271918
actual_kde,48.73297924037155,0.005073816388984747
actual_kde,49.085293260514824,0.005077930265833165
actual_kde,49.4376072806581,0.005084178160730261
actual_kde,49.78992130080137,0.0050927256076371994
actual_kde,50.14223532094464,0.005103739441105781
actual_kde,50.49454934108792,0.005117387481793042
actual_kde,50.846863361231186,0.00513383820192483
actual_kde,51.19917738137446,0.005153260370804557
actual_kde,51.55149140151774,0.005175822680588277
actual_kde,51.903805421661005,0.005201693352677496
actual_kde,52.25611944180429,0.005231039725215409
actual_kde,52.608433461947556,0.005264027822310504
actual_kde,52.96074748209083,0.005300821905752058
actual_kde,53.313061502234106,0.005341584010124857
actual_kde,53.665375522377374,0.005386473462373813
actual_kde,54.01768954252065,0.005435646387012741
actual_kde,54.370003562663925,0.005489255198313794
actual_kde,54.72231758280719,0.005547448080954364
actual_kde,55.07463160295047,0.005610368460735202
actual_kde,55.426945623093744,0.005678154467116363
actual_kde,55.77925964323701,0.005750938389444935
