series,predicted,residual
point,83.80983169579437,-33.80983169579437
point,80.63746654575962,-43.63746654575962
point,79.05128397074225,-52.05128397074225
point,83.80983169579437,13.190168304205628
point,83.51903155704119,12.480968442958812
point,83.25466779453829,12.845332205461702
point,82.9903040320354,12.009695967964603
point,83.80983169579437,-6.809831695794372
point,83.7569589432938,-5.756958943293796
point,83.67764981454292,-4.677649814542917
point,83.54546793329148,-1.5454679332914765
point,83.28110417078858,-3.2811041707885806
point,83.80983169579437,-1.0098316957943752
point,82.4880128832799,0.5119871167201069
