series,value,grid_x,density
standard_kde,,0.7248322147651007,0.14220874507813144
standard_kde,,0.8456375838926175,0.11376563612852847
standard_kde,,0.9664429530201343,0.09295332877525989
standard_kde,,1.087248322147651,0.07880701618611312
standard_kde,,1.2080536912751678,0.07003092952880516
standard_kde,,1.3288590604026846,0.06520867360324671
standard_kde,,1.4496644295302015,0.0629895441455815
standard_kde,,1.5704697986577183,0.06223620928368269
standard_kde,,1.691275167785235,0.062117509063814365
standard_kde,,1.8120805369127517,0.06213379063956939
standard_kde,,1.9328859060402686,0.06207322622618256
standard_kde,,2.053691275167785,0.06191352715270766
standard_kde,,2.174496644295302,0.06169847994582105
standard_kde,,2.295302013422819,0.06142620504730518
standard_kde,,2.4161073825503356,0.06098188807337359
standard_kde,,2.5369127516778525,0.06013248826886559
standard_kde,,2.6577181208053693,0.058579776682417366
standard_kde,,2.778523489932886,0.05604874747144187
standard_kde,,2.899328859060403,0.05237801807702772
standard_kde,,3.0201342281879198,0.047580674708771496
standard_kde,,3.1409395973154366,0.04185659655515566
standard_kde,,3.261744966442953,0.03555507547471272
standard_kde,,3.38255033557047,0.02910258259432036
standard_kde,,3.5033557046979866,0.022919381471433888
standard_kde,,3.6241610738255035,0.01734838984914026
standard_kde,,3.7449664429530203,0.012611996360239214
standard_kde,,3.865771812080537,0.00880154981886364
standard_kde,,3.986577181208054,0.005894353197247846
standard_kde,,4.10738255033557,0.0037871570285623454
standard_kde,,4.228187919463087,0.002334111430060779
standard_kde,,4.348993288590604,0.0013797935571619364
standard_kde,,4.469798657718121,0.0007822744103735895
standard_kde,,4.590604026845638,0.00042533889189393765
standard_kde,,4.7114093959731544,0.00022178259114021548
standard_kde,,4.832214765100671,0.00011089866880115638
standard_kde,,4.953020134228188,5.3177150232250315e-05
standard_kde,,5.073825503355705,2.4452266303753703e-05
standard_kde,,5.194630872483222,1.0782151982621402e-05
standard_kde,,5.315436241610739,4.559130145731581e-06
standard_kde,,5.436241610738255,1.8486186945438223e-06
standard_kde,,5.557046979865772,7.187875662321572e-07
standard_kde,,5.677852348993289,2.6800382737272433e-07
standard_kde,,5.798657718120806,9.582266138947945e-08
standard_kde,,5.919463087248323,3.285352404181241e-08
standard_kde,,6.0402684563758395,1.0801448396264513e-08
standard_kde,,6.161073825503356,3.405400512844035e-09
standard_kde,,6.281879194630873,1.0295334851143267e-09
standard_kde,,6.40268456375839,2.9846868479639873e-10
standard_kde,,6.523489932885906,8.29741939258695e-11
standard_kde,,6.644295302013423,2.2119395750811734e-11
standard_kde,,6.76510067114094,5.6544374409921675e-12
standard_kde,,6.885906040268456,1.386090104652169e-12
standard_kde,,7.006711409395973,3.25821267575308e-13
standard_kde,,7.12751677852349,7.344348814316108e-14
standard_kde,,7.248322147651007,1.5874975286169258e-14
standard_kde,,7.369127516778524,3.2904759001331965e-15
standard_kde,,7.489932885906041,6.540188455899815e-16
standard_kde,,7.610738255033557,1.246544256010987e-16
standard_kde,,7.731543624161074,2.2783006332780316e-17
standard_kde,,7.852348993288591,3.993008633709064e-18
standard_kde,,7.973154362416108,6.710816389824149e-19
standard_kde,,8.093959731543624,1.081524476317659e-19
standard_kde,,8.21476510067114,1.6714109269461234e-20
standard_kde,,8.335570469798657,2.476942985076438e-21
standard_kde,,8.456375838926174,3.5199352228143305e-22
standard_kde,,8.577181208053691,4.7966631496268684e-23
standard_kde,,8.697986577181208,6.268009680646709e-24
standard_kde,,8.818791946308725,7.854272856214236e-25
standard_kde,,8.939597315436242,9.437744126344535e-26
standard_kde,,9.060402684563758,1.087467536364493e-26
standard_kde,,9.181208053691275,1.2015733614202937e-27
standard_kde,,9.302013422818792,1.2731224317947625e-28
standard_kde,,9.422818791946309,1.293528307193637e-29
standard_kde,,9.543624161073826,1.2602815898886906e-30
standard_kde,,9.664429530201343,1.1774572153374572e-31
standard_kde,,9.78523489932886,1.0548933794866194e-32
standard_kde,,9.906040268456376,9.062705891267025e-34
standard_kde,,10.026845637583893,7.466087817887749e-35
standard_kde,,10.14765100671141,5.898127951649527e-36
standard_kde,,10.268456375838927,4.468082399859316e-37
standard_kde,,10.389261744966444,3.245742377779207e-38
standard_kde,,10.51006711409396,2.2609596207295965e-39
standard_kde,,10.630872483221477,1.5102799423343127e-40
standard_kde,,10.751677852348994,9.674042506867678e-42
standard_kde,,10.87248322147651,5.9421610201708075e-43
standard_kde,,10.993288590604028,3.4999893999960297e-44
standard_kde,,11.114093959731544,1.9768555220076053e-45
standard_kde,,11.234899328859061,1.0707029997962947e-46
standard_kde,,11.355704697986578,5.560950085024699e-48
standard_kde,,11.476510067114095,2.769586046233718e-49
standard_kde,,11.597315436241612,1.322716028252891e-50
standard_kde,,11.718120805369129,6.057651131981733e-52
standard_kde,,11.838926174496645,2.660282687694057e-53
standard_kde,,11.959731543624162,1.1203074046282214e-54
standard_kde,,12.080536912751679,4.524103301060401e-56
standard_kde,,12.201342281879196,1.751917728057939e-57
standard_kde,,12.322147651006713,6.505501630960579e-59
standard_kde,,12.44295302013423,2.3165077684361074e-60
standard_kde,,12.563758389261746,7.909929632371034e-62
standard_kde,,12.684563758389263,2.589985705592491e-63
