series,predicted,residual
point,68.09955006559038,-0.09955006559037827
point,63.90031435228827,0.0996856477117305
point,58.1001458292386,-0.10014582923859905
point,68.09955006559038,4.900449934409622
point,71.4149634086931,3.5850365913069027
point,73.40402906529734,5.595970934702663
point,74.10031404601467,-0.10031404601467386
point,68.09955006559038,9.100449934409625
point,68.75692892851615,-18.556928928516143
point,69.70806779716891,-37.008067797168906
point,71.15284705803795,11.247152941962057
point,73.26172043778519,-2.0617204377851834
point,68.09955006559038,-1.299550065590381
point,72.4996747526311,0.10032524736890025
