series,thickness_nm,absolute_error
point,0.0,4.1720141462241145
point,12.0,1.2310531746031899
point,18.0,27.76894682539681
point,0.0,26.127985853775886
point,1.1,14.970979735449742
point,2.1,9.566841269841268
point,3.1,5.985944973544969
point,0.0,30.752014146224113
point,0.2,1.175755343915327
point,0.5,0.09872206349204049
point,1.0,7.206375820105823
point,2.0,14.574691798941803
point,0.0,10.007985853775885
point,5.0,3.1858462962962903
