series,predicted,residual
point,35.827985853775886,4.1720141462241145
point,122.23105317460319,-1.2310531746031899
point,122.23105317460319,27.76894682539681
point,35.827985853775886,-26.127985853775886
point,23.17097973544974,-14.970979735449742
point,17.166841269841267,-9.566841269841268
point,16.88594497354497,-5.985944973544969
point,35.827985853775886,30.752014146224113
point,36.32424465608467,1.175755343915327
point,36.40127793650796,0.09872206349204049
point,27.793624179894177,7.206375820105823
point,22.6253082010582,14.574691798941803
point,35.827985853775886,-10.007985853775885
point,19.81415370370371,3.1858462962962903
