series,thickness_nm,absolute_error
point,0.0,5.366666666666674
point,12.0,0.0
point,18.0,6.0
point,0.0,2.6333333333333258
point,1.1,0.0
point,2.1,12.480000000000018
point,3.1,8.0
point,0.0,13.366666666666674
point,0.2,0.0
point,0.5,0.0
point,1.0,11.300000000000011
point,2.0,16.75
point,0.0,18.73333333333335
point,5.0,0.0
