series,actual,residual
point,285.0,5.366666666666674
point,270.0,0.0
point,260.0,-6.0
point,277.0,-2.6333333333333258
point,286.0,0.0
point,296.0,12.480000000000018
point,269.0,-8.0
point,293.0,13.366666666666674
point,187.8,0.0
point,123.4,0.0
point,297.3,11.300000000000011
point,258.0,-16.75
point,260.9,-18.73333333333335
point,318.1,0.0
