series,residual
residual_sample,4.474122222222476
residual_sample,-1.1066666666666691
residual_sample,8.184444444444438
residual_sample,-25.825877777777524
residual_sample,-11.50288888888901
residual_sample,-13.013444444444298
residual_sample,-1.693999999999937
residual_sample,31.054122222222475
residual_sample,0.17017777777778065
residual_sample,-0.10000000000000142
residual_sample,11.0586666666665
residual_sample,13.270000000000174
residual_sample,-9.705877777777523
residual_sample,-5.262777777777835
