series,predicted,residual
point,85.26573872153362,-35.26573872153362
point,49.58031416114148,-12.58031416114148
point,31.737601880945405,-4.737601880945405
point,85.26573872153362,11.734261278466377
point,81.99457480349767,14.00542519650233
point,79.020789423465,17.07921057653499
point,76.04700404343232,18.952995956567676
point,85.26573872153362,-8.265738721533623
point,84.67098164552709,-6.6709816455270925
point,83.77884603151728,-4.778846031517276
point,82.29195334150094,-0.29195334150094254
point,79.31816796146826,0.6818320385317378
point,85.26573872153362,-2.4657387215336257
point,70.39681182137024,12.603188178629765
