series,actual,residual
point,68.0,-2.8958333333333286
point,64.0,0.5200000000000031
point,58.0,-3.8299999999999983
point,73.0,2.1041666666666714
point,75.0,4.527500000000003
point,79.0,3.375
point,74.0,-0.7950000000000017
point,77.2,6.304166666666674
point,50.2,-4.913916666666665
point,32.7,-12.399750000000019
point,82.4,10.91249999999998
point,71.2,-3.4799999999999756
point,66.8,-4.095833333333331
point,72.6,-0.7249999999999659
