series,thickness_nm,absolute_error
point,0.0,2.8958333333333286
point,12.0,0.5200000000000031
point,18.0,3.8299999999999983
point,0.0,2.1041666666666714
point,1.1,4.527500000000003
point,2.1,3.375
point,3.1,0.7950000000000017
point,0.0,6.304166666666674
point,0.2,4.913916666666665
point,0.5,12.399750000000019
point,1.0,10.91249999999998
point,2.0,3.4799999999999756
point,0.0,4.095833333333331
point,5.0,0.7249999999999659
