series,residual,kde_x,kde_density
residual_sample,34.793718299404134,,
residual_sample,-23.675867650830014,,
residual_sample,8.219239632896802,,
residual_sample,26.793718299404134,,
residual_sample,24.744908993748027,,
residual_sample,25.937784958285704,,
residual_sample,-8.69100759090179,,
residual_sample,42.793718299404134,,
residual_sample,-64.52120595357081,,
residual_sample,-132.0052174715626,,
residual_sample,36.9904296290394,,
residual_sample,-11.23452755505042,,
residual_sample,10.693718299404111,,
residual_sample,29.160589810329384,,
kde,,-132.0052174715626,0.001067927175491842
kde,,-131.12683085964818,0.0010719981587751976
kde,,-130.24844424773377,0.0010753837819206641
kde,,-129.37005763581936,0.0010781011218321832
kde,,-128.49167102390496,0.0010801701939429985
kde,,-127.61328441199056,0.0010816138843978303
kde,,-126.73489780007615,0.001082457866666289
kde,,-125.85651118816175,0.0010827305030039047
kde,,-124.97812457624734,0.0010824627312881999
kde,,-124.09973796433295,0.0010816879378655335
kde,,-123.22135135241854,0.0010804418171491577
kde,,-122.34296474050413,0.0010787622188091776
kde,,-121.46457812858972,0.0010766889834900029
kde,,-120.58619151667531,0.0010742637680796762
kde,,-119.7078049047609,0.001071529861637415
kde,,-118.8294182928465,0.0010685319931599952
kde,,-117.9510316809321,0.0010653161324337534
kde,,-117.0726450690177,0.001061929285276246
kde,,-116.19425845710329,0.0010584192845195651
kde,,-115.31587184518888,0.0010548345781254676
kde,,-114.43748523327447,0.0010512240158504842
kde,,-113.55909862136008,0.0010476366358967255
kde,,-112.68071200944567,0.0010441214529909875
kde,,-111.80232539753126,0.0010407272493308582
kde,,-110.92393878561685,0.0010375023698217705
kde,,-110.04555217370245,0.0010344945230033981
kde,,-109.16716556178804,0.0010317505890275556
kde,,-108.28877894987363,0.0010293164360030468
kde,,-107.41039233795922,0.0010272367459660055
kde,,-106.53200572604483,0.0010255548516675565
kde,,-105.65361911413042,0.0010243125852944961
kde,,-104.77523250221601,0.0010235501401537697
kde,,-103.8968458903016,0.0010233059462582499
kde,,-103.01845927838721,0.0010236165606505156
kde,,-102.1400726664728,0.0010245165731935701
kde,,-101.2616860545584,0.0010260385284436152
kde,,-100.38329944264399,0.0010282128641008405
kde,,-99.50491283072958,0.0010310678664106666
kde,,-98.62652621881517,0.001034629642760839
kde,,-97.74813960690076,0.0010389221115901864
kde,,-96.86975299498636,0.0010439670095937347
kde,,-95.99136638307195,0.0010497839160771357
kde,,-95.11297977115755,0.0010563902941821462
kde,,-94.23459315924315,0.00106380154857506
kde,,-93.35620654732874,0.0010720310990627129
kde,,-92.47781993541435,0.0010810904694768446
kde,,-91.59943332349994,0.00109098939104825
kde,,-90.72104671158553,0.0011017359193782855
kde,,-89.84266009967112,0.0011133365640077302
kde,,-88.96427348775671,0.0011257964294828244
kde,,-88.0858868758423,0.0011391193667261265
kde,,-87.2075002639279,0.0011533081334366697
kde,,-86.32911365201349,0.001168364562170302
kde,,-85.45072704009908,0.0011842897346878525
kde,,-84.57234042818469,0.0012010841611063733
kde,,-83.69395381627028,0.001218747962347708
kde,,-82.81556720435587,0.0012372810543494588
kde,,-81.93718059244148,0.001256683332486327
kde,,-81.05879398052707,0.0012769548546450744
kde,,-80.18040736861266,0.0012980960214040694
kde,,-79.30202075669825,0.0013201077517885833
kde,,-78.42363414478385,0.0013429916531055718
kde,,-77.54524753286944,0.0013667501834064466
kde,,-76.66686092095503,0.0013913868051829705
kde,,-75.78847430904062,0.0014169061289694912
kde,,-74.91008769712622,0.0014433140456037471
kde,,-74.03170108521182,0.0014706178459877753
kde,,-73.15331447329741,0.0014988263272893395
kde,,-72.274927861383,0.0015279498846318882
kde,,-71.39654124946861,0.0015580005874364972
kde,,-70.5181546375542,0.0015889922397014982
kde,,-69.6397680256398,0.0016209404236334735
kde,,-68.76138141372539,0.0016538625261759191
kde,,-67.88299480181098,0.0016877777481178588
kde,,-67.00460818989657,0.0017227070956028691
kde,,-66.12622157798216,0.0017586733539980194
kde,,-65.24783496606776,0.0017957010442208915
kde,,-64.36944835415336,0.0018338163617597659
kde,,-63.491061742238955,0.0018730470987559863
kde,,-62.61267513032455,0.0019134225496471593
kde,,-61.73428851841014,0.00195497340099395
kde,,-60.85590190649573,0.0019977316062306035
kde,,-59.97751529458132,0.002041730246188839
kde,,-59.09912868266693,0.0020870033763453464
kde,,-58.22074207075252,0.0021335858618337896
kde,,-57.342355458838114,0.002181513201342137
kde,,-56.463968846923706,0.002230821341084527
kde,,-55.5855822350093,0.0022815464800930467
kde,,-54.70719562309489,0.0023337248681183343
kde,,-53.828809011180496,0.002387392597458393
kde,,-52.95042239926609,0.002442585390052148
kde,,-52.07203578735168,0.002499338381178136
kde,,-51.19364917543727,0.002557685901089308
kde,,-50.315262563522865,0.0026176612558923592
kde,,-49.43687595160846,0.002679296508944993
kde,,-48.55848933969406,0.0027426222639972044
kde,,-47.680102727779655,0.0028076674512440836
kde,,-46.80171611586525,0.0028744591173883787
kde,,-45.92332950395084,0.0029430222207322337
kde,,-45.04494289203643,0.0030133794322301302
kde,,-44.16655628012202,0.003085550943340355
kde,,-43.28816966820763,0.003159554281411572
kde,,-42.40978305629322,0.003235404133235724
kde,,-41.531396444378814,0.003313112177289845
kde,,-40.653009832464406,0.0033926869250791593
kde,,-39.77462322055,0.003474133571883335
kde,,-38.89623660863559,0.0035574538570987413
kde,,-38.017849996721196,0.003642645934263396
kde,,-37.13946338480679,0.0037297042507495326
kde,,-36.26107677289238,0.0038186194370129554
kde,,-35.38269016097797,0.003909378205199744
kde,,-34.504303549063565,0.004001963256830896
kde,,-33.62591693714916,0.004096353199215367
kde,,-32.74753032523476,0.004192522470182609
kde,,-31.869143713320355,0.004290441270678191
kde,,-30.990757101405947,0.004390075504731196
kde,,-30.11237048949154,0.004491386726280274
kde,,-29.23398387757713,0.004594332092337164
kde,,-28.355597265662723,0.004698864321972191
kde,,-27.47721065374833,0.004804931660625894
kde,,-26.59882404183392,0.00491247784928437
kde,,-25.720437429919514,0.005021442098102595
kde,,-24.842050818005106,0.005131759064119714
kde,,-23.963664206090698,0.005243358832781839
kde,,-23.08527759417629,0.005356166903070728
kde,,-22.206890982261896,0.005470104176129435
