series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,78.04463929852533,21.85594405594408,78.15199268646862,21.85594405594408,78.15199268646862
sorted_curves,1.0,37.0,78.04463929852533,43.02517482517486,77.81561873757973,43.02517482517486,77.81561873757973
sorted_curves,2.0,50.0,78.04463929852533,58.255944055944106,77.89553737082637,58.255944055944106,77.89553737082637
sorted_curves,3.0,77.0,78.04463929852533,68.59650349650356,78.39115217849778,68.59650349650356,78.39115217849778
sorted_curves,4.0,78.0,79.06807493025111,75.09510489510497,79.30186675288313,75.09510489510497,79.30186675288313
sorted_curves,5.0,79.0,80.6032283778398,78.80000000000021,80.62708468627184,78.80000000000021,80.62708468627184
sorted_curves,6.0,80.0,83.16181745715426,82.27552447552469,81.80797195364775,81.80797195364775,82.27552447552469
sorted_curves,7.0,82.0,83.67353527301715,84.05734265734289,81.47398363560204,81.47398363560204,84.05734265734289
sorted_curves,8.0,82.8,88.27899561578319,84.63193473193495,83.21549415112611,83.21549415112611,84.63193473193495
sorted_curves,9.0,83.0,88.79071343164608,87.86899766899766,86.9024866192663,86.9024866192663,87.86899766899766
sorted_curves,10.0,95.0,93.90789159027503,91.0962703962704,95.57842958821442,91.0962703962704,95.57842958821442
sorted_curves,11.0,96.0,103.63053009167,94.03216783216781,111.079662399511,94.03216783216781,111.079662399511
sorted_curves,12.0,96.1,139.45077720207252,96.39510489510486,135.2425243946966,96.39510489510486,135.2425243946966
sorted_curves,13.0,97.0,170.15384615384613,97.90349650349646,169.90335491531184,97.90349650349646,169.90335491531184
