series,thickness_nm,residual
point,0.0,8.537664407188643
point,12.0,26.885965769834165
point,18.0,25.55570663304575
point,0.0,13.537664407188643
point,1.1,9.703300174437274
point,2.1,11.943851429878592
point,3.1,8.604435367704625
point,0.0,17.737664407188646
point,0.2,-10.597224788384352
point,0.5,-29.882611583053034
point,1.0,17.47218159358424
point,2.0,4.16099458357543
point,0.0,7.33766440718864
point,5.0,17.141941122218412
