series,thickness_nm,absolute_error
point,0.0,0.22494420394419024
point,12.0,1.5396666666666974
point,18.0,4.460333333333303
point,0.0,4.77505579605581
point,1.1,3.6671365079364904
point,2.1,3.931933333333376
point,3.1,1.0954629629628982
point,0.0,8.975055796055813
point,0.2,5.122294708994829
point,0.5,17.828708465608614
point,1.0,9.32986243386226
point,2.0,2.4874391534391833
point,0.0,1.424944203944193
point,5.0,1.471497354497103
