series,actual,residual
point,68.0,-0.22494420394419024
point,64.0,1.5396666666666974
point,58.0,-4.460333333333303
point,73.0,4.77505579605581
point,75.0,3.6671365079364904
point,79.0,3.931933333333376
point,74.0,-1.0954629629628982
point,77.2,8.975055796055813
point,50.2,-5.122294708994829
point,32.7,-17.828708465608614
point,82.4,9.32986243386226
point,71.2,-2.4874391534391833
point,66.8,-1.424944203944193
point,72.6,-1.471497354497103
