series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,62.20018318139219,34.465034965035024,62.21751644878939,34.465034965035024,62.21751644878939
sorted_curves,1.0,50.2,64.32474652807362,47.732867132867185,64.61594542034607,47.732867132867185,64.61594542034607
sorted_curves,2.0,58.0,66.80340376586864,57.30489510489516,66.2879454092243,57.30489510489516,66.2879454092243
sorted_curves,3.0,64.0,67.47618215898441,63.806759906759964,67.36058577331904,63.806759906759964,67.36058577331904
sorted_curves,4.0,66.8,67.83027605009799,67.86410256410264,67.96093587052525,67.86410256410264,67.96093587052525
sorted_curves,5.0,68.0,67.86568543920934,70.10256410256429,68.216065058738,68.216065058738,70.10256410256429
sorted_curves,6.0,71.2,68.18436994121157,71.03962703962722,68.33657253683259,68.33657253683259,71.03962703962722
sorted_curves,7.0,72.6,68.21977933032292,72.14498834498853,68.31346151363637,68.31346151363637,72.14498834498853
sorted_curves,8.0,73.0,68.3968262758797,73.02983682983702,68.39517548850873,68.39517548850873,73.02983682983702
sorted_curves,9.0,74.0,68.50305444321378,74.08857808857809,68.48687672697645,68.48687672697645,74.08857808857809
sorted_curves,10.0,75.0,68.5738732214365,75.34242424242424,68.54989553487043,68.54989553487043,75.34242424242424
sorted_curves,11.0,77.2,68.5738732214365,76.9888111888112,68.58419064250624,68.58419064250624,76.9888111888112
sorted_curves,12.0,79.0,68.5738732214365,79.22517482517485,68.58972078019961,68.58972078019961,79.22517482517485
sorted_curves,13.0,82.4,68.5738732214365,82.24895104895107,68.56644467826624,68.56644467826624,82.24895104895107
