series,actual,residual
point,285.0,6.659887293157169
point,270.0,-3.2782561058864985
point,260.0,-10.747327805408304
point,277.0,-1.340112706842831
point,286.0,8.123890814911533
point,296.0,18.545712198324566
point,269.0,-8.032466418262402
point,293.0,14.659887293157169
point,187.8,-90.45574843016021
point,123.4,-154.72920201513628
point,297.3,19.381708676570213
point,258.0,-19.496469940016766
point,260.9,-17.440112706842854
point,318.1,41.868994210222354
