series,predicted,residual
point,278.34011270684283,6.659887293157169
point,273.2782561058865,-3.2782561058864985
point,270.7473278054083,-10.747327805408304
point,278.34011270684283,-1.340112706842831
point,277.87610918508847,8.123890814911533
point,277.45428780167543,18.545712198324566
point,277.0324664182624,-8.032466418262402
point,278.34011270684283,14.659887293157169
point,278.2557484301602,-90.45574843016021
point,278.1292020151363,-154.72920201513628
point,277.9182913234298,19.381708676570213
point,277.49646994001677,-19.496469940016766
point,278.34011270684283,-17.440112706842854
point,276.23100578977767,41.868994210222354
