series,predicted,residual
point,67.43629999220552,0.5637000077944805
point,67.43411335463828,-3.434113354638285
point,67.43302003585467,-9.433020035854668
point,67.43629999220552,5.5637000077944805
point,67.43609955042852,7.563900449571477
point,67.43591733063126,11.564082669368744
point,67.43573511083399,6.564264889166012
point,67.43629999220552,9.763700007794483
point,67.43626354824606,-17.236263548246058
point,67.43620888230689,-34.73620888230688
point,67.43611777240825,14.963882227591753
point,67.43593555261099,3.7640644473890177
point,67.43629999220552,-0.6362999922055224
point,67.43538889321917,5.164611106780825
