series,residual
residual_sample,-35.83947442053871
residual_sample,-11.012103250527588
residual_sample,-2.098417665522028
residual_sample,11.160525579461293
residual_sample,13.628034603378978
residual_sample,16.88031553421324
residual_sample,18.932596465047496
residual_sample,-8.839474420538707
residual_sample,-7.209018234371854
residual_sample,-5.263333955121581
residual_sample,-0.6871934897044412
residual_sample,0.4650874411298105
residual_sample,-3.03947442053871
residual_sample,12.921930233632594
