series,value,density
actual_kde,15.415015920122533,0.0020938935738902442
actual_kde,15.824990714493778,0.0021697849396225028
actual_kde,16.23496550886502,0.0022466320811114376
actual_kde,16.644940303236265,0.0023243536910934064
actual_kde,17.05491509760751,0.002402864682543845
actual_kde,17.46488989197875,0.002482076382604534
actual_kde,17.874864686349994,0.0025618967447575552
actual_kde,18.28483948072124,0.0026422305784627796
actual_kde,18.694814275092483,0.0027229797953618254
actual_kde,19.104789069463724,0.00280404367104342
actual_kde,19.51476386383497,0.002885319121264182
actual_kde,19.924738658206213,0.0029667009914261084
actual_kde,20.334713452577457,0.0030480823580282686
actual_kde,20.744688246948698,0.003129354840736583
actual_kde,21.154663041319942,0.00321040892365266
actual_kde,21.564637835691187,0.003291134284311307
actual_kde,21.97461263006243,0.0033714201288972136
actual_kde,22.384587424433676,0.0034511555321447515
actual_kde,22.794562218804916,0.0035302297803713545
actual_kde,23.20453701317616,0.003608532716094773
actual_kde,23.614511807547405,0.0036859550826976125
actual_kde,24.024486601918646,0.0037623888676290842
actual_kde,24.43446139628989,0.0038377276426735836
actual_kde,24.844436190661135,0.003911866899868079
actual_kde,25.25441098503238,0.003984704381715202
actual_kde,25.664385779403624,0.0040561404044153065
actual_kde,26.074360573774868,0.004126078172928352
actual_kde,26.48433536814611,0.004194424086773786
actual_kde,26.894310162517353,0.004261088035583239
actual_kde,27.304284956888594,0.004325983683535099
actual_kde,27.71425975125984,0.004389028741920989
actual_kde,28.124234545631083,0.0044501452292204004
actual_kde,28.534209340002327,0.004509259718189637
actual_kde,28.94418413437357,0.00456630356960348
actual_kde,29.354158928744816,0.004621213152420968
actual_kde,29.76413372311606,0.004673930050278643
actual_kde,30.1741085174873,0.0047244012543440975
actual_kde,30.584083311858546,0.004772579342688033
actual_kde,30.994058106229787,0.004818422646452373
actual_kde,31.40403290060103,0.004861895403204159
actual_kde,31.814007694972275,0.004902967897968033
actual_kde,32.22398248934352,0.004941616592522803
actual_kde,32.633957283714764,0.004977824243628551
actual_kde,33.04393207808601,0.005011580010918483
actual_kde,33.45390687245725,0.005042879555243454
actual_kde,33.86388166682849,0.005071725128295341
actual_kde,34.273856461199735,0.005098125654357827
actual_kde,34.68383125557098,0.005122096805038549
actual_kde,35.09380604994222,0.005143661067824911
actual_kde,35.50378084431347,0.005162847809276349
actual_kde,35.91375563868471,0.005179693333618842
actual_kde,36.32373043305596,0.0051942409374427356
actual_kde,36.7337052274272,0.0052065409611229815
actual_kde,37.143680021798446,0.005216650837482114
actual_kde,37.55365481616968,0.0052246351381016135
actual_kde,37.96362961054093,0.005230565617557396
actual_kde,38.37360440491217,0.005234521255711646
actual_kde,38.783579199283416,0.0052365882980369
actual_kde,39.19355399365466,0.005236860293781433
actual_kde,39.603528788025905,0.005235438131608678
actual_kde,40.01350358239715,0.005232430072160242
actual_kde,40.423478376768394,0.005227951776803455
actual_kde,40.83345317113963,0.005222126331633458
actual_kde,41.243427965510875,0.005215084265607859
actual_kde,41.65340275988212,0.005206963561502554
actual_kde,42.063377554253364,0.005197909658192103
actual_kde,42.47335234862461,0.005188075442580185
actual_kde,42.88332714299585,0.00517762122933749
actual_kde,43.2933019373671,0.005166714726448772
actual_kde,43.70327673173834,0.0051555309844301105
actual_kde,44.113251526109586,0.005144252326954338
actual_kde,44.52322632048082,0.005133068260519576
actual_kde,44.93320111485207,0.005122175360715208
actual_kde,45.34317590922331,0.005111777132583489
actual_kde,45.75315070359456,0.0051020838425456716
