series,residual
residual_sample,-22.23450769710354
residual_sample,14.879877255809141
residual_sample,11.584984079877467
residual_sample,24.76549230289646
residual_sample,16.42349765498855
residual_sample,14.46640558810634
residual_sample,15.888324722508287
residual_sample,4.765492302896462
residual_sample,4.079293294680255
residual_sample,2.8264609936418594
residual_sample,2.882508536722895
residual_sample,-1.6381597526121539
residual_sample,10.565492302896459
residual_sample,18.370713835184247
