series,predicted,residual
point,74.29231553016609,-6.292315530166093
point,66.60770330430755,-2.607703304307549
point,62.76539719137827,-4.76539719137827
point,74.29231553016609,-1.2923155301660927
point,73.58789274279573,1.4121072572042692
point,72.94750839064085,6.052491609359151
point,72.30712403848597,1.6928759615140336
point,74.29231553016609,2.90768446983391
point,74.16423865973512,-23.964238659735116
point,73.97212335408865,-41.27212335408865
point,73.65193117801122,8.748068821988781
point,73.01154682585634,-1.8115468258563396
point,74.29231553016609,-7.4923155301660955
point,71.0903937693917,1.5096062306082985
