series,actual,residual
point,68.0,-6.292315530166093
point,64.0,-2.607703304307549
point,58.0,-4.76539719137827
point,73.0,-1.2923155301660927
point,75.0,1.4121072572042692
point,79.0,6.052491609359151
point,74.0,1.6928759615140336
point,77.2,2.90768446983391
point,50.2,-23.964238659735116
point,32.7,-41.27212335408865
point,82.4,8.748068821988781
point,71.2,-1.8115468258563396
point,66.8,-7.4923155301660955
point,72.6,1.5096062306082985
