series,predicted,residual
point,66.27777777777777,1.7222222222222285
point,67.65555555555557,-3.6555555555555657
point,67.65555555555557,-9.655555555555566
point,66.27777777777777,6.7222222222222285
point,67.63333333333334,7.36666666666666
point,68.30000000000001,10.699999999999989
point,68.25555555555555,5.744444444444454
point,66.27777777777777,10.922222222222231
point,66.27777777777777,-16.07777777777777
point,66.27777777777777,-33.57777777777777
point,66.27777777777777,16.122222222222234
point,68.30000000000001,2.8999999999999915
point,66.27777777777777,0.5222222222222257
point,68.25555555555556,4.344444444444434
