series,thickness_nm,residual
point,0.0,-3.770689092833635
point,12.0,3.0307586456501667e-05
point,18.0,3.0296030161025556e-05
point,0.0,1.229310907166365
point,1.1,-0.00418817572393948
point,2.1,-1.8078240387353617e-05
point,3.1,2.7639181709560035e-05
point,0.0,5.429310907166368
point,0.2,0.022868352360553956
point,0.5,0.005663551966740954
point,1.0,0.013584951523313293
point,2.0,-1.807060588987497e-05
point,0.0,-4.970689092833638
point,5.0,-5.239267579781881e-05
