series,actual,residual
point,68.0,-3.770689092833635
point,64.0,3.0307586456501667e-05
point,58.0,3.0296030161025556e-05
point,73.0,1.229310907166365
point,75.0,-0.00418817572393948
point,79.0,-1.8078240387353617e-05
point,74.0,2.7639181709560035e-05
point,77.2,5.429310907166368
point,50.2,0.022868352360553956
point,32.7,0.005663551966740954
point,82.4,0.013584951523313293
point,71.2,-1.807060588987497e-05
point,66.8,-4.970689092833638
point,72.6,-5.239267579781881e-05
