series,predicted,residual
point,71.77068909283363,-3.770689092833635
point,63.99996969241354,3.0307586456501667e-05
point,57.99996970396984,3.0296030161025556e-05
point,71.77068909283363,1.229310907166365
point,75.00418817572394,-0.00418817572393948
point,79.00001807824039,-1.8078240387353617e-05
point,73.99997236081829,2.7639181709560035e-05
point,71.77068909283363,5.429310907166368
point,50.17713164763945,0.022868352360553956
point,32.69433644803326,0.005663551966740954
point,82.38641504847669,0.013584951523313293
point,71.20001807060589,-1.807060588987497e-05
point,71.77068909283363,-4.970689092833638
point,72.60005239267579,-5.239267579781881e-05
