series,predicted,residual
point,85.83952954945971,-35.83952954945971
point,48.01195256481019,-11.011952564810187
point,29.098164072485417,-2.0981640724854174
point,85.83952954945971,11.160470450540288
point,82.37200165920017,13.627998340799834
point,79.21970357714603,16.88029642285396
point,76.06740549509192,18.93259450490808
point,85.83952954945971,-8.839529549459712
point,85.20906993304888,-7.20906993304888
point,84.26338050843265,-5.263380508432647
point,82.68723146740558,-0.6872314674055815
point,79.53493338535145,0.46506661464854915
point,85.83952954945971,-3.039529549459715
point,70.07803913918907,12.921960860810927
