series,thickness_nm,absolute_error
point,0.0,35.83952954945971
point,12.0,11.011952564810187
point,18.0,2.0981640724854174
point,0.0,11.160470450540288
point,1.1,13.627998340799834
point,2.1,16.88029642285396
point,3.1,18.93259450490808
point,0.0,8.839529549459712
point,0.2,7.20906993304888
point,0.5,5.263380508432647
point,1.0,0.6872314674055815
point,2.0,0.46506661464854915
point,0.0,3.039529549459715
point,5.0,12.921960860810927
