series,predicted,residual
point,259.8294042225853,25.17059577741469
point,271.5329617916002,-1.5329617916002007
point,277.3847405761077,-17.384740576107674
point,259.8294042225853,17.17059577741469
point,260.9022303330783,25.097769666921693
point,261.8775267971629,34.122473202837114
point,262.85282326124747,6.147176738752535
point,259.8294042225853,33.17059577741469
point,260.0244635154022,-72.22446351540219
point,260.31705245462757,-136.91705245462757
point,260.8047006866699,36.49529931333012
point,261.77999715075447,-3.7799971507544683
point,259.8294042225853,1.0705957774146668
point,264.7058865430082,53.39411345699182
