series,actual,residual
point,285.0,25.17059577741469
point,270.0,-1.5329617916002007
point,260.0,-17.384740576107674
point,277.0,17.17059577741469
point,286.0,25.097769666921693
point,296.0,34.122473202837114
point,269.0,6.147176738752535
point,293.0,33.17059577741469
point,187.8,-72.22446351540219
point,123.4,-136.91705245462757
point,297.3,36.49529931333012
point,258.0,-3.7799971507544683
point,260.9,1.0705957774146668
point,318.1,53.39411345699182
