series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,32.44429336695425,34.465034965035024,30.56137575018532,30.56137575018532,34.465034965035024
sorted_curves,1.0,50.2,37.114034230165835,47.732867132867185,43.0522230497633,43.0522230497633,47.732867132867185
sorted_curves,2.0,58.0,55.45805887778158,57.30489510489516,51.60677391341427,51.60677391341427,57.30489510489516
sorted_curves,3.0,64.0,59.46233559281136,63.806759906759964,56.96074731280094,56.96074731280094,63.806759906759964
sorted_curves,4.0,66.8,59.46233559281136,67.86410256410264,59.849862219586015,59.849862219586015,67.86410256410264
sorted_curves,5.0,68.0,59.46233559281136,70.10256410256429,61.00983760543227,61.00983760543227,70.10256410256429
sorted_curves,6.0,71.2,59.46233559281136,71.03962703962722,62.20201944093905,62.20201944093905,71.03962703962722
sorted_curves,7.0,72.6,60.797224788384355,72.14498834498853,61.65238587582414,61.65238587582414,72.14498834498853
sorted_curves,8.0,73.0,62.58261158305304,73.02983682983702,62.50984557632879,62.50984557632879,73.02983682983702
sorted_curves,9.0,74.0,64.92781840641577,74.08857808857809,63.92382199329666,63.92382199329666,74.08857808857809
sorted_curves,10.0,75.0,65.29669982556273,75.34242424242424,65.23505718166778,65.23505718166778,75.34242424242424
sorted_curves,11.0,77.2,65.39556463229538,76.9888111888112,66.28015329004725,66.28015329004725,76.9888111888112
sorted_curves,12.0,79.0,67.03900541642457,79.22517482517485,66.89571246704021,66.89571246704021,79.22517482517485
sorted_curves,13.0,82.4,67.05614857012141,82.24895104895107,66.9183368612519,66.9183368612519,82.24895104895107
