series,residual,kde_x,kde_density
residual_sample,7.899696447481006,,
residual_sample,-0.09973992522043318,,
residual_sample,-0.0997394323746903,,
residual_sample,-0.10030355251899437,,
residual_sample,0.0997880966934872,,
residual_sample,0.4667600765545217,,
residual_sample,-36.261471881521004,,
residual_sample,15.899696447481006,,
residual_sample,-90.70192784724946,,
residual_sample,-157.3812928705415,,
residual_sample,12.298569725900222,,
residual_sample,-36.53855069650723,,
residual_sample,-16.200303552519017,,
residual_sample,0.24475522636089408,,
kde,,-157.3812928705415,0.0010698102974267371
kde,,-156.51053413024994,0.0010740512390727246
kde,,-155.63977538995837,0.001077626193171148
kde,,-154.76901664966678,0.0010805506891285398
kde,,-153.89825790937522,0.0010828429345300665
kde,,-153.02749916908365,0.0010845237421090064
kde,,-152.1567404287921,0.0010856164419107434
kde,,-151.2859816885005,0.0010861467790592887
kde,,-150.41522294820894,0.0010861427976393105
kde,,-149.54446420791737,0.0010856347113092524
kde,,-148.6737054676258,0.0010846547613606043
kde,,-147.80294672733422,0.0010832370630338853
kde,,-146.93218798704265,0.0010814174409926995
kde,,-146.0614292467511,0.0010792332549425412
kde,,-145.19067050645953,0.0010767232164602095
kde,,-144.31991176616793,0.0010739271981720245
kde,,-143.44915302587637,0.001070886036483979
kde,,-142.5783942855848,0.0010676413291238933
kde,,-141.70763554529324,0.0010642352288041097
kde,,-140.83687680500165,0.0010607102343528573
kde,,-139.9661180647101,0.0010571089806926616
kde,,-139.09535932441852,0.0010534740290649499
kde,,-138.22460058412696,0.001049847658910878
kde,,-137.35384184383537,0.001046271662819405
kde,,-136.4830831035438,0.0010427871459445658
kde,,-135.61232436325224,0.0010394343312747755
kde,,-134.74156562296068,0.0010362523721079353
kde,,-133.87080688266911,0.0010332791730471805
kde,,-133.00004814237752,0.0010305512207835973
kde,,-132.12928940208596,0.001028103425874349
kde,,-131.2585306617944,0.0010259689766578368
kde,,-130.3877719215028,0.0010241792063721167
kde,,-129.51701318121124,0.0010227634744593259
